contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_3163	371452	4.57055	4.0655	5.48992	5.20478	N	N	*,3163,*	4117	113	0.0274471702696138	0.65568487559638	0.0941416614204147	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	 Vibrio vulnificus	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0163
contig_3164	63536	2.9569	1.36593	3.28487	3.38129	N	N	*,3164,*	43	2	0.0465116279069767	0.65	0.05	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Limnohabitans	 Limnohabitans sp. 63ED37-2	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3165	64473	6.30529	5.14206	11.3287	18.2472	N	N	*,11411,3165	18587	222	0.0119438317103352	0.631491194474941	0.0843795541988732	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus orientis	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0174
contig_3168	15838	8.75134	19.017	12.1815	48.609	N	N	3168,-11411,*	9336	65	0.00696229648671808	0.660712231657099	0.0865442100974942	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_317	18686	4.72437	3.46401	10.7596	34.9884	N	N	1136,1136,1139,1136,1136,1137,-529,-523,-523,-523,-523,-523,-523,-318,293,294,317,*	8151	261	0.0320206109679794	0.650968361111735	0.09267851403944	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3172	40837	24.2477	15.7358	27.7412	380.583	N	N	*,3172,-1987,-1983,-1979,-1975,-1968	29576	163	0.00551122531782526	0.655765367179009	0.105710087756522	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Amphibacillus	 Amphibacillus xylanus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3177	34380	5.05814	17.0306	8.00018	79.1723	N	N	3177,-1980,-1975,-1968	9743	540	0.0554244072667556	0.627931117621069	0.110741604896273	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Geosporobacter	 Geosporobacter ferrireducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3178	7627	3.52427	1.02272	0.215461	0.169053	N	N	*,3178,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3179	21148	3.80008	4.15963	3.25412	3.12983	N	N	3179,-4101	456	49	0.107456140350877	0.630700846772275	0.0922913200685481	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus pseudofirmus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3180	18623	3.7747	1.92342	3.34537	6.35517	N	N	3180,-4101	343	3	0.0087463556851312	0.7	1.11022302462516e-16	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus pseudofirmus	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3181	111039	11.75	251.003	21.0983	1492.36	N	N	3181,-1990,-1983,-1979,-1975,-1968	39600	1055	0.0266414141414141	0.645167432574871	0.0894249954960357	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium aceticum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3185	10806	54.5922	324.231	248.125	10242.7	N	Y	*,3185,*	10785	221	0.0204914232730644	0.764249909734696	0.0248976595647601	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Unclassified	 Unclassified	 Bacteroidales bacterium CF	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3188	40651	5.14293	7.21925	5.47473	7.5453	N	N	3188,*	5643	54	0.00956937799043062	0.675112233445567	0.0591754566889041	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	 Dehalobacter sp. DCA	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3189	22706	3.83716	2.04275	0.734616	0.314968	N	N	*,3189,*	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3190	54941	3.93201	4.00245	6.31288	6.0795	N	N	*,3190,*	1238	91	0.0735056542810986	0.643931800799933	0.0874264102978599	Bacteria	 Thermotogae	 Thermotogae	 Thermotogales	 Thermotogaceae	 Pseudothermotoga	 Pseudothermotoga thermarum	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0095
contig_3191	92250	71.8728	1455.1	75.1497	1599.72	N	N	-4179,-685,3191,12275	88625	128	0.00144428772919605	0.68760441986731	0.0816952266973671	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0179
contig_3192	95822	12.9628	46.3074	12.83	43.2314	N	N	*,3192,12275	47427	212	0.00447002762139709	0.686063783037697	0.0758802896003711	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3194	7191	0.99787	0.00212631	10.5026	19.9165	N	Y	*,3194,*	6084	2	0.000328731097961867	0.732142857142857	0.0178571428571428	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3195	44760	2.51831	0.486094	2.73257	2.64606	N	N	*,3195,*	6317	27	0.00427418078201678	0.62172035480859	0.083551383986762	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0098
contig_3197	3724890	8.33671	8.10507	13.1209	16.6195	N	N	-13220,3197,-13220	1111806	10184	0.00915987141641617	0.653119080343453	0.0860326580647764	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0053
contig_3198	2645	0	0	75.3591	700.093	N	Y	*,3198,*	2619	9	0.00343642611683849	0.683840476972666	0.00732349784884908	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3199	2138	0.748491	0.188352	252.299	11206.6	N	N	*,3199,*	2125	1	0.000470588235294118	0.718954248366013	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_320	40657	4.59264	6.66531	8.85753	45.0738	N	N	320,*	12499	155	0.0124009920793663	0.660518409633289	0.0870279231324486	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3202	3398	1	0	386.485	6839.31	N	Y	*,3202,*	3384	37	0.0109338061465721	0.688198749905347	0.0560764841562122	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Oscillospiraceae	 Oscillibacter	 Oscillibacter valericigenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3204	3571	0	0	216.887	1363.98	N	N	*,3204,*	3571	2	0.000560067208064968	0.676807760141094	0.0577601410934744	Bacteria	 Actinobacteria	 Coriobacteriia	 Coriobacteriales	 Atopobiaceae	 Olsenella	 Olsenella sp. oral taxon 807	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3205	16073	2.34416	0.832933	3.53294	2.15165	N	N	*,3205,*	0	0	0	0	0	Bacteria	 Verrucomicrobia	 Spartobacteria	 Unclassified	 Unclassified	 Candidatus Xiphinematobacter	 Candidatus Xiphinematobacter sp. Idaho Grape	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3206	45298	19.091	23.6039	29.9167	87.3784	N	N	12672,3206,-7403	30273	36	0.00118917847586959	0.708491223835703	0.0727878183305112	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Alkaliphilus	 Alkaliphilus oremlandii	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3207	36296	2.67189	5.33467	6.76022	18.0199	N	N	*,3207,*	4833	14	0.00289675150010346	0.653995508459794	0.0895225247877021	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Alkaliphilus	 Alkaliphilus oremlandii	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0165
contig_3209	19795	4.08664	1.85865	6.38493	13.681	N	N	*,3209,-7406,-7401	2667	43	0.0161229846269216	0.678411123759961	0.047129432657393	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus orientis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_321	45079	7.49104	37.3333	15.3362	141.304	N	N	321,-12514,*	8470	100	0.0118063754427391	0.655527295159261	0.0896772800663526	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Ruminiclostridium thermocellum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3211	30258	21.8719	77.7227	28.58	199.316	N	N	12672,12674,3208,3211,-7403	22860	14	0.000612423447069116	0.761903572617858	0.0167978611160763	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Listeriaceae	 Listeria	 Listeria ivanovii	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3212	18534	2.8583	0.123696	0.566688	0.245568	N	N	*,3212,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Betaproteobacteria	 Methylophilales	 Methylophilaceae	 Methylovorus	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0098
contig_3214	12523	5.27899	0.311434	6.08147	2.37149	N	Y	*,3214,*	539	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Gramella	 Gramella flava	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0173
contig_3217	26532	2.88204	2.35404	3.6896	2.62509	N	N	*,3217,*	9	0	0	0	0	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Defluviitoga	 Defluviitoga tunisiensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3218	11625	3.52218	0.533994	16.9501	32.6125	N	N	*,3218,*	7330	185	0.0252387448840382	0.642887338939297	0.0964550317260789	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta pleomorpha	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_322	22067	3.15759	1.84951	4.71784	7.48804	N	N	-7708,-308,322	558	3	0.00537634408602151	0.645454545454545	0.0413278233241995	Bacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3224	31941	2.43386	0.616838	1.3663	0.548701	N	N	*,3224,*	72	8	0.111111111111111	0.580128205128205	0.079355246173974	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Pirellula	 Pirellula staleyi	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3225	11872	5.71336	0.364384	9.97466	11.6068	N	N	*,3225,*	1867	29	0.015532940546331	0.618361523533937	0.0736537689560559	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Lacimicrobium	 Lacimicrobium alkaliphilum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_323	8262	1.92147	0.125135	5.75012	4.11375	N	N	*,323,*	2178	5	0.00229568411386593	0.76447963800905	0.00744890390640469	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Lachnoclostridium	 Lachnoclostridium sp. YL32	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3233	69684	37.6112	196.092	62.1273	691.815	N	N	3233,12677	63239	999	0.0157972137446829	0.658300979384662	0.0874220599385149	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	 Mahella australiensis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3236	19622	2.68452	1.3041	4.75657	1.95255	N	N	3234,3236,3238	861	17	0.0197444831591173	0.604711954711955	0.0714608317980966	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	 Symbiobacterium thermophilum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3237	16961	5.21736	1.91442	4.4961	2.91959	N	N	3237,3238	2292	33	0.0143979057591623	0.662004662004662	0.104807891506372	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	 Symbiobacterium thermophilum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3239	4218	0	0	7.20969	1.67694	N	Y	*,3239,*	4123	0	0	0	0	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Ornithobacterium	 Ornithobacterium rhinotracheale	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_324	38475	5.21811	11.6663	6.88579	46.8643	N	N	4731,-325,324,-12718	9081	54	0.00594648166501487	0.684218564902961	0.0960189418242163	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3241	57771	34.5306	43.9952	36.7869	53.3625	N	N	3241	55989	2	3.57213023986855e-05	0.747474747474747	0.0252525252525252	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3242	49836	32.8003	32.2136	41.367	84.731	N	N	3242	48528	122	0.00251401252884932	0.680666434283803	0.0803061894578889	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0078
contig_3243	18112	2.09398	0.530666	3.47901	1.92149	N	N	*,3243,*	239	14	0.0585774058577406	0.689935064935065	0.0316870475583493	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3244	49679	12.6866	57.3752	23.9818	96.0908	N	Y	3244,*	24759	544	0.0219718082313502	0.658635317390838	0.0937943530631749	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0143
contig_3247	3449	0	0	1.9027	2.43711	N	Y	*,3247,*	572	0	0	0	0	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0013
contig_3249	925904	64.5123	472.797	108.987	857.128	N	N	-8485,3249,1038,1042	889507	4065	0.00456994717298459	0.669897965989268	0.0893986168006895	Bacteria	 Fibrobacteres	 Fibrobacteria	 Fibrobacterales	 Fibrobacteraceae	 Fibrobacter	 Fibrobacter succinogenes	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0156
contig_3250	5822	1.81435	0.151225	10.9406	4.50279	N	Y	*,3250,*	1294	6	0.00463678516228748	0.698102551043728	0.0577312216502556	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3252	621725	13.18	27.1077	26.0148	72.0141	N	N	*,3252,*	522281	2552	0.00488625854664443	0.676481417758427	0.0864297977904914	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0181
contig_3253	4847	1.77773	0.945466	4.17266	2.70849	N	N	*,3253,*	530	8	0.0150943396226415	0.618181818181818	0.0668042657122685	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0115
contig_3254	262386	4.22137	4.55042	9.06421	20.4536	N	N	*,3254,*	17561	157	0.00894026536074255	0.643176859204659	0.0762798905564466	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] clariflavum	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0015
contig_3256	8829	3.40028	0.338448	4.28529	0.863767	N	N	*,3256,*	123	1	0.00813008130081301	0.727272727272727	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfosporosinus	 Desulfosporosinus orientis	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3258	220409	13.5912	21.3561	16.1099	28.4581	N	N	6665,3258,-13528	115053	415	0.00360703328031429	0.702274581967036	0.0764020023809193	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0119
contig_3259	236494	17.2558	22.6631	17.1619	36.3297	N	N	6665,3259,-13528	141808	1910	0.0134689157170258	0.661779325942079	0.0846166595564059	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Unclassified	 Intestinimonas	 Intestinimonas butyriciproducens	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0161
contig_326	14457	0.683512	0.216288	3.21025	1.34132	N	Y	326	2826	50	0.0176928520877565	0.642660535542888	0.0831067172887541	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0115
contig_3264	15849	3.24817	0.739954	11.0855	63.338	N	N	-3262,3264,7128	4737	39	0.00823305889803673	0.634391501017483	0.0763170532375298	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Anaerococcus	 Anaerococcus prevotii	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0115
contig_3267	1310	0	0	128.274	214.209	N	Y	3267	1310	1	0.000763358778625954	0.678321678321678	0	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Selenomonadaceae	 Selenomonas	 Selenomonas sputigena	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3268	1365	0	0	37.5218	176.858	N	Y	3268	1326	3	0.00226244343891403	0.777926843251921	0.00841916818017475	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Flavobacterium	 Flavobacterium columnare	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_327	54824	1.70311	1.92848	1.6977	2.88903	N	N	*,327,*	664	131	0.197289156626506	0.630528314328167	0.113790596776243	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Anaerolinea	 Anaerolinea thermophila	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3278	3351	0	0	192.212	2138.41	N	Y	*,3278,*	3351	3	0.000895255147717099	0.700303558393223	0.131139140297	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3279	1304	0	0	56.5234	44.6257	N	N	*,3279,*	1279	1	0.000781860828772478	0.716216216216216	0	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Selenomonadaceae	 Selenomonas	 Selenomonas sputigena	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0144
contig_328	61666	2.84359	1.96408	7.93668	42.1968	N	N	*,328,*	7605	443	0.0582511505588429	0.640671877571383	0.085925841233464	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus xylanexedens	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0170
contig_3283	3569	0	0	9.5253	3.74395	N	Y	*,3283	2824	1	0.000354107648725212	0.538461538461538	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Unclassified	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3284	71982	10.7629	42.1172	17.6691	138.851	N	N	3284,3290	52481	731	0.013928850441112	0.664273480882408	0.0831440590578043	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Treponema caldarium	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3285	380674	48.0406	153.61	69.9613	231.577	N	N	3285	374830	4049	0.0108022303444228	0.647140308603585	0.0880274367934206	Bacteria	 Cyanobacteria	 Unclassified	 Nostocales	 Nostocaceae	 Nostoc	 Nostoc punctiforme	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0058
contig_3287	46400	15.1458	117.137	25.1546	210.599	N	N	*,3286,3287,3290	35358	226	0.00639176424005883	0.687795775340441	0.0954065148792256	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Treponema	 Treponema caldarium	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3288	12919	9.9462	3.68748	21.8274	61.8583	N	N	*,3286,3288,*	11062	63	0.00569517266317122	0.664790913503875	0.0907309535160148	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Acetomicrobium	 Acetomicrobium mobile	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3289	11803	2.62868	0.908059	4.85214	13.7688	N	N	*,3286,3289,*	2718	105	0.0386313465783664	0.626890602373459	0.102196525648755	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Acetomicrobium	 Acetomicrobium mobile	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_329	10947	17.1234	8.66534	31.6694	137.606	N	Y	*,329,*	10743	14	0.00130317415991809	0.729872303126739	0.059046482622081	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3290	31089	19.1475	108.941	25.6361	411.752	N	Y	3290	21787	170	0.00780281819433607	0.685087372769021	0.0827824437638051	Bacteria	 Thermotogae	 Thermotogae	 Kosmotogales	 Kosmotogaceae	 Mesotoga	 Mesotoga prima	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3295	5064	0.999593	0.000406904	18.7485	18.5519	N	Y	*,3295,*	2099	9	0.00428775607432111	0.655017808702019	0.0894160414591471	Bacteria	 Actinobacteria	 Coriobacteriia	 Eggerthellales	 Eggerthellaceae	 Gordonibacter	 Gordonibacter sp. Marseille-P2775	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3296	61105	4.95621	4.12103	15.5598	46.8265	N	N	*,3296,*	25080	1445	0.057615629984051	0.676177265105006	0.0813373416266861	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Kosakonia	 Kosakonia cowanii	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3297	818039	5.95033	7.55827	11.6552	19.7312	N	N	*,3297,*	218054	3563	0.0163399891769929	0.661637452832221	0.0847348379541749	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Dehalobacter	 Unclassified	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0081
contig_3301	5777	0.9378	0.058348	3.07908	3.61968	N	Y	*,3301	929	24	0.0258342303552207	0.611937389765617	0.0950123554830969	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium saccharoperbutylacetonicum	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3302	28255	3.13837	4.80441	5.63277	10.2434	N	N	*,3302,*	215	27	0.125581395348837	0.554545454545455	0.0777712184037178	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3303	18609	3.04843	3.82381	17.2829	57.1482	N	N	-12543,2445,3303,-2444	9866	80	0.00810865599026961	0.673272180256982	0.0817429465244789	Viruses	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Salicola phage CGphi29	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3304	20622	2.12446	1.08351	14.7888	41.241	N	N	-12543,2445,3304,-2444	11211	84	0.00749264115600749	0.641490234134242	0.0762251092367226	Viruses	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Salicola phage CGphi29	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3306	23625	8.60213	25.9652	38.4148	190.471	N	Y	3306	16411	266	0.0162086405459753	0.677920162741494	0.0819363056802675	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfovibrionaceae	 Desulfovibrio	 Desulfovibrio salexigens	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3307	14996	5.7012	4.36545	7.53489	24.7593	N	N	*,3307,*	5881	35	0.00595136881482741	0.730946958312111	0.044176795431253	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Anaerolinea	 Anaerolinea thermophila	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_331	31515	4.29912	5.90149	6.93349	13.4585	N	Y	*,331	10347	9	0.000869817338358945	0.735730935730936	0.0410898055840808	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
contig_3310	25074	12.6872	14.0169	17.212	59.1487	N	Y	3310	12822	47	0.00366557479332397	0.68785316960009	0.0562832999374204	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	bin.0092
contig_3314	31615	3.02266	1.30072	3.48009	31.7266	N	Y	*,3314	8116	6	0.000739280433711188	0.73451825951826	0.0213797115047607	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	pbccs	2021-09-02	Nanopore-Illumina	NA
