contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_3204	6811	4.83171	4.92725	5.56763	15.2004	N	N	*,3204,*	1140	2	0.00175438596491228	0.725	0.025	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum ferrireducens	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0096
contig_3205	49204	5.83838	2.76614	6.85744	18.0293	N	N	*,3205,*	16937	396	0.0233807640077936	0.672100829941443	0.0818505128328482	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Thermovirga	 Thermovirga lienii	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3206	23325	4.60453	9.64165	2.09782	5.06388	N	N	*,3206,*	384	0	0	NA	NA	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Thermovirga	 Thermovirga lienii	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3207	155360	6.51781	4.08901	9.41175	14.1659	N	N	*,3207,*	83280	356	0.0042747358309318	0.697124976609206	0.0800658204049517	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0106
contig_3208	2795	26.5142	107.369	71.3051	2019.77	N	N	*,3208,*	2792	1	0.000358166189111748	0.782608695652174	0	Bacteria	 Actinobacteria	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Serinicoccus	 Serinicoccus sp. JLT9	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0043
contig_3209	5457	4.63162	1.74233	2.37403	5.95092	N	N	*,3209,*	83	0	0	NA	NA	Bacteria	 Firmicutes	 Erysipelotrichia	 Erysipelotrichales	 Erysipelotrichaceae	 Faecalibaculum	 Faecalibaculum rodentium	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3211	12674	5.74808	2.12018	9.17255	24.1906	N	Y	*,3211,*	6621	26	0.00392689925993052	0.729747299484142	0.0754873413291054	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0010
contig_3212	14868	2.9396	1.32079	2.63371	5.63059	N	N	*,3212,*	170	0	0	NA	NA	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas rhizosphaerae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3213	16534	3.98987	1.53519	1.90521	2.83854	N	N	*,3213,*	0	0	NA	NA	NA	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0029
contig_3214	3377	3.3542	1.36084	2.45832	2.05677	N	N	*,3214,*	132	14	0.106060606060606	0.58510656010656	0.0836807943229168	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Bacillus cereus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3215	5915	2.47892	1.074	1.31171	2.52755	N	N	*,3215,*	0	0	NA	NA	NA	Bacteria	 Planctomycetes	 Phycisphaerae	 Unclassified	 Unclassified	 Unclassified	 Phycisphaerae bacterium L21-RPul-D3	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3216	13447	4.19252	2.79823	2.55223	17.5797	N	N	*,3216,*	1413	132	0.0934182590233546	0.650476239105127	0.0970431171982222	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3217	25717	6.47964	5.87156	5.88415	13.524	N	N	*,3217,*	5231	59	0.0112789141655515	0.633707535402451	0.0837454435766473	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0089
contig_3218	39761	3.07495	2.05817	3.70031	7.07585	N	N	*,3218,*	1880	52	0.0276595744680851	0.593264107687185	0.078019218441148	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Caldanaerobacter	 Caldanaerobacter subterraneus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3219	15416	34.0871	214.82	39.6687	580.944	N	N	-2701,2668,2665,2670,2667,2667,2667,2667,2671,2676,2700,3219,-2685,2682,2682,2682,-2694	13335	43	0.00322459692538433	0.670506881665973	0.0939767327357223	Bacteria	 Proteobacteria	 Epsilonproteobacteria	 Campylobacterales	 Helicobacteraceae	 Helicobacter	 Helicobacter pylori	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3220	3293	9.74228	16.5228	39.0153	969.906	N	N	*,3220,*	2761	6	0.00217312567910177	0.574384093356372	0.0583303263162411	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3221	18007	3.83547	1.9773	3.09363	4.63421	N	N	*,3221,*	212	5	0.0235849056603774	0.578181818181818	0.0267217062849074	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Lachnoclostridium	 Lachnoclostridium phytofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3222	33223	6.76585	16.653	13.7176	62.1582	N	N	-5198,3222,-14111	25387	171	0.00673573088588648	0.691035199518309	0.0883353142728715	Bacteria	 Thermotogae	 Thermotogae	 Kosmotogales	 Kosmotogaceae	 Mesotoga	 Mesotoga prima	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3223	57000	7.71909	113.195	14.9152	1475.11	N	N	3223,*	17982	476	0.0264709153598043	0.663887902923269	0.0877255383980987	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Tepidanaerobacter	 Tepidanaerobacter acetatoxydans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_3225	81080	10.1852	21.7328	15.0267	119.925	N	N	3225,4361	57323	681	0.0118800481482128	0.679386804990367	0.0832595387165661	Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Sporomusaceae	 Pelosinus	 Pelosinus fermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3226	13805	3.72047	2.57698	3.18528	5.47749	N	N	*,3226,*	331	0	0	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Clostridioides	 Clostridioides difficile	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3227	127870	29.376	174.304	46.8554	554.827	N	N	-6598,3227,-14419	120689	1049	0.00869176146956226	0.687549685826412	0.0820009861157089	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Thermincola	 Thermincola potens	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0002
contig_3228	5090	4.63198	0.740868	7.43462	10.5932	N	N	*,3228,*	1336	0	0	NA	NA	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Unclassified	 Unclassified	 Burkholderiales bacterium GJ-E10	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3229	7446	5.98328	3.33279	8.26371	9.52788	N	N	*,3229,*	3391	8	0.00235918608080212	0.646978021978022	0.0984709050440812	Bacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_323	2387	1.68127	1.79146	6.77112	112.169	N	Y	323,*	737	8	0.0108548168249661	0.677982026143791	0.105714526669819	Bacteria	 Actinobacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	 Streptomyces sp. 3211	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3230	10208	4.95794	1.47358	8.72171	14.4764	N	N	*,3230,*	5763	245	0.0425125802533403	0.653471825763143	0.0791306343624644	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfovibrionaceae	 Desulfovibrio	 Desulfovibrio vulgaris	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0060
contig_3231	219533	6.76955	8.16338	8.70173	25.1464	N	N	*,3231,*	139041	4043	0.0290777540437713	0.647485516583129	0.0922223764273539	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Symbiobacteriaceae	 Symbiobacterium	 Symbiobacterium thermophilum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0074
contig_3232	76766	5.66229	12.1617	5.31984	23.508	N	N	*,3232,*	32399	2672	0.0824716812247292	0.64257514421124	0.0948812764961793	Bacteria	 Synergistetes	 Synergistia	 Synergistales	 Synergistaceae	 Thermovirga	 Thermovirga lienii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0068
contig_3235	21736	3.59103	2.89697	4.50709	7.98326	N	N	*,3235,*	1301	53	0.0407378939277479	0.68702517613246	0.0846417141248145	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 Syntrophobacter	 Syntrophobacter fumaroxidans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0085
contig_3236	17125	3.85337	1.2577	2.57155	4.36909	N	N	*,3236,*	512	27	0.052734375	0.667633844547329	0.0911590146710189	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	 Rhizobium leguminosarum	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3238	18000	25.011	139.906	18.4573	143.297	N	N	-14368,-3237,3238,5772,5775,5776,5778	13586	112	0.00824378036213749	0.648168518125735	0.0932014691875452	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Alcanivoracaceae	 Alcanivorax	 Alcanivorax xenomutans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3239	14609	23.7198	879.952	25.9261	3534.22	N	N	3239,*	4657	14	0.00300622718488297	0.637567813409737	0.0891326407636549	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma brassicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_324	3386	4.60538	2.78242	7.96879	31.6483	N	N	*,324,*	1746	29	0.0166093928980527	0.633068712749461	0.109594413664454	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	 Paenibacillus sp. FSL P4-0081	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3240	5970	12.6175	100.536	38.784	2305.18	N	N	14368,3240,14369	3315	1	0.000301659125188537	0.736842105263158	0	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma brassicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3242	13246	9.42998	21.1429	5.04627	23.2064	N	N	14368,3242	1424	15	0.0105337078651685	0.615901875901876	0.0679412769072822	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma brassicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3243	15966	8.95081	12.5558	4.05305	11.189	N	N	-14369,3243	805	4	0.00496894409937888	0.721688034188034	0.0442667542209395	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma brassicae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0044
contig_3244	18341	13.0577	18.0934	8.75449	32.4947	N	N	*,3244,*	7965	0	0	NA	NA	Bacteria	 Tenericutes	 Mollicutes	 Acholeplasmatales	 Acholeplasmataceae	 Acholeplasma	 Acholeplasma laidlawii	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3245	7016	162.55	3999.04	77.3242	2095.52	N	Y	3245	6870	182	0.0264919941775837	0.658857186707918	0.0879433797702123	Archaea	 Euryarchaeota	 Methanococci	 Methanococcales	 Methanococcaceae	 Methanococcus	 Methanococcus vannielii	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0101
contig_325	11885	4.99685	1.60027	4.50533	7.65562	N	N	*,325,*	1117	0	0	NA	NA	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0086
contig_3250	26527	5.67987	6.41096	3.82754	7.6446	N	N	*,3250,*	7613	727	0.0954945487981085	0.649727096306136	0.088471784776936	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium hafniense	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0065
contig_3251	9661	4.44748	2.57699	3.18274	3.53322	N	N	*,3251,*	119	8	0.0672268907563025	0.602840909090909	0.0465057579844868	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta globosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_3254	3639	4.06678	8.88342	16.2918	269.909	N	N	*,3254,*	2155	24	0.0111368909512761	0.646236270349291	0.0739773980044204	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_3255	26687	4.42552	2.60962	5.00403	9.26878	N	N	3255,*	2942	10	0.00339904826648538	0.674195804195804	0.0926838331310232	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_3256	8013	1.80338	1.49967	4.55679	16.1268	N	N	*,3256,*	3297	245	0.0743099787685775	0.632063657290128	0.088692206312077	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Alkaliphilus	 Alkaliphilus metalliredigens	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3257	8489	3.0566	2.36563	2.46744	22.5447	N	N	*,3257,*	712	3	0.00421348314606742	0.724512329775488	0.065729326576949	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0029
contig_3258	7719	3.86735	2.63041	2.87092	4.31832	N	N	*,3258,*	161	1	0.0062111801242236	0.7	0	Bacteria	 Chloroflexi	 Anaerolineae	 Anaerolineales	 Anaerolineaceae	 Unclassified	 Anaerolineaceae bacterium oral taxon 439	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0049
contig_3259	6317	3.29674	0.550604	1.65769	1.80061	N	N	*,3259,*	0	0	NA	NA	NA	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_326	444000	34.8076	139.639	54.1402	409.867	N	N	326,-5366	434890	2580	0.00593253466393801	0.651313293129267	0.0892729683205989	Bacteria	 Firmicutes	 Limnochordia	 Limnochordales	 Limnochordaceae	 Limnochorda	 Limnochorda pilosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0002
contig_3260	17041	3.44373	4.61354	4.17944	8.59486	N	N	*,3260,*	1412	5	0.00354107648725212	0.637142857142857	0.0975621204512221	Bacteria	 Proteobacteria	 Betaproteobacteria	 Neisseriales	 Neisseriaceae	 Neisseria	 Neisseria meningitidis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3261	35433	4.24286	3.15522	5.56653	11.2367	N	N	*,3261,*	4452	10	0.00224618149146451	0.656806526806527	0.0382913590437449	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae	 Cedecea	 Cedecea neteri	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3262	111772	10.152	19.3438	10.0983	34.1854	N	N	*,3262,*	64609	479	0.00741382779488926	0.664821136057524	0.0832417059767105	Bacteria	 Candidatus Cloacimonetes	 Unclassified	 Unclassified	 Unclassified	 Candidatus Cloacimonas	 Candidatus Cloacimonas acidaminovorans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3263	2535	1.24109	3.51536	6.39916	54.3905	N	N	*,3263,*	978	63	0.0644171779141104	0.666768337061673	0.0839837206252018	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium dichloroeliminans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0118
contig_3264	5609	6.4499	2.29769	11.436	40.051	N	Y	3264	4405	110	0.0249716231555051	0.677236889521639	0.0954593059830246	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium dichloroeliminans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3265	6950	3.04426	4.45296	18.696	1918.05	N	N	3264,3265,*	1984	46	0.0231854838709677	0.684180690572197	0.0875592379617355	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3266	13654	6.61611	6.9772	5.48897	14.6292	N	N	3266,14784,9973,*	3895	154	0.0395378690629012	0.680301925491481	0.0766784860270109	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfitobacterium	 Desulfitobacterium dichloroeliminans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0061
contig_3267	2899	3.1677	6.61994	14.0604	172.15	N	Y	*,3267,*	1588	12	0.00755667506297229	0.706099998341378	0.0646944280922208	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3268	34049	5.0536	3.00183	4.04853	6.76624	N	N	*,3268,*	1828	19	0.0103938730853392	0.675341325341325	0.0529768517289693	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0071
contig_3269	127099	5.19049	4.10463	6.18217	12.3629	N	N	*,3269,*	32094	501	0.0156103944662554	0.640009142048175	0.0810442944785603	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0092
contig_327	1690400	12.2348	15.3673	17.5385	79.4484	N	N	327,4384,4408	1538908	815	0.000529596311150504	0.725920777925393	0.0640161974004009	Bacteria	 Actinobacteria	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 Tessaracoccus	 Tessaracoccus flavescens	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0053
contig_3270	1112	0.933472	0.0621667	23.7432	14.5615	N	Y	*,3270	1112	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3271	1094	0.0762712	0.0705286	1.61441	18.0101	N	Y	3271	172	0	0	NA	NA	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3272	16509	13.7455	15.8341	18.9401	102.602	N	Y	3272	13987	137	0.00979480946593265	0.610562585483906	0.0847775724624706	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0052
contig_3277	24750	4.12687	4.06432	3.5924	24.6372	N	N	3277,14428	6258	216	0.0345158197507191	0.645174024912682	0.0899735872593031	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0051
contig_3278	22856	23.7523	19.5688	30.1058	55.5501	Y	N	3278	22856	1	4.37521876093805e-05	0.764705882352941	0	Bacteria	 Firmicutes	 Negativicutes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3279	18725	5.68022	2.39939	7.7838	11.1967	N	N	*,3279,*	5718	12	0.00209863588667366	0.670833333333333	0.0499813440861436	Bacteria	 Firmicutes	 Negativicutes	 Acidaminococcales	 Acidaminococcaceae	 Acidaminococcus	 Acidaminococcus fermentans	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_328	14752	4.1069	4.83514	6.35036	12.0812	N	N	*,328,*	3290	0	0	NA	NA	Bacteria	 Planctomycetes	 Planctomycetia	 Planctomycetales	 Planctomycetaceae	 Rubinisphaera	 Rubinisphaera brasiliensis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3280	45707	5.54277	3.95543	7.35775	13.3742	N	N	*,3280,*	14386	17	0.00118170443486723	0.749924527606188	0.0310286516832013	Bacteria	 Cyanobacteria	 Unclassified	 Synechococcales	 Synechococcaceae	 Thermosynechococcus	 Thermosynechococcus elongatus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3281	54704	6.39772	4.37527	6.32042	13.3198	N	N	*,3281,*	10964	9	0.000820868296242247	0.708722024163201	0.0359463606264212	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Orbales	 Orbaceae	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3282	44277	7.35967	12.531	7.86654	12.2346	N	N	*,3282,*	20076	321	0.0159892408846384	0.68459136464066	0.0800667920146326	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus suis	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3283	47325	21.8792	315.983	34.646	1426.41	N	N	*,3283,*	27812	2	7.19114051488566e-05	0.741187384044527	0.0139146567717996	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3284	98488	8.27414	16.8724	7.82595	45.953	N	N	3284,*	28756	473	0.0164487411322854	0.658845647742414	0.0959481968676904	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	1	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0110
contig_3285	105970	57.021	239.366	76.8645	560.413	N	N	*,3285,3287	105715	2187	0.0206876980560942	0.658664245434095	0.084522491802468	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Candidatus Desulforudis	 Candidatus Desulforudis audaxviator	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0067
contig_3286	7346	27.1836	15.6894	52.0163	183.677	N	N	3286	7312	138	0.0188730853391685	0.69470737485032	0.0883722635105615	Bacteria	 Firmicutes	 Negativicutes	 Veillonellales	 Veillonellaceae	 Megasphaera	 Megasphaera elsdenii	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3288	5569	3.06754	0.584241	2.6623	3.88292	N	N	*,3288,*	17	0	0	NA	NA	Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Trueperaceae	 Truepera	 Truepera radiovictrix	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3289	47019	3.09789	1.86472	1.97495	3.53769	N	N	*,3289,*	137	4	0.0291970802919708	0.652272727272727	0.0699394661519506	Bacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_329	14260	5.97186	3.4875	4.78611	8.45385	N	N	*,329,*	1080	1	0.000925925925925926	0.7	0	Bacteria	 Verrucomicrobia	 Opitutae	 Opitutales	 Opitutaceae	 Opitutus	 Opitutus terrae	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3291	4501	6.91565	1.27036	32.0671	96.2009	N	Y	*,3291,*	4379	84	0.0191824617492578	0.651537748228832	0.0769709022753882	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfovibrionales	 Desulfohalobiaceae	 Desulfohalobium	 Desulfohalobium retbaense	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3292	2322	1.53591	0.269097	2.05663	3.06042	N	N	*,3292,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Lachnospiraceae	 Lachnoclostridium	 Lachnoclostridium sp. YL32	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3293	15131	3.57993	1.51769	2.76904	3.47426	N	N	*,3293,*	107	5	0.0467289719626168	0.575324675324675	0.057583894227001	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Flammeovirgaceae	 Marivirga	 Marivirga tractuosa	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0081
contig_3294	35283	3.6733	1.73165	3.83693	7.46635	N	N	*,3294,*	1571	12	0.00763844684914067	0.66134400729989	0.0468689302255622	Bacteria	 Thermotogae	 Thermotogae	 Thermotogales	 Thermotogaceae	 Thermotoga	 Thermotoga maritima	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0085
contig_3295	5676	1.94336	0.0534429	0.763301	0.731621	N	N	*,3295,*	0	0	NA	NA	NA	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family III. Incertae Sedis	 Thermoanaerobacterium	 Thermoanaerobacterium xylanolyticum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0003
contig_3296	26807	3.90805	5.2243	3.07855	15.4909	N	N	*,3296,*	2881	10	0.00347101700798334	0.612926852559206	0.0698796553749379	Bacteria	 Bacteroidetes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10-il	2021-08-28	Nanopore-Illumina	NA
contig_3297	23944	4.37451	2.67067	2.62621	4.18786	N	N	*,3297,*	105	0	0	NA	NA	Bacteria	 Bacteroidetes	 Saprospiria	 Saprospirales	 Saprospiraceae	 Saprospira	 Saprospira grandis	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0081
contig_3298	18873	3.469	2.66781	1.98809	3.40812	N	N	*,3298,*	0	0	NA	NA	NA	Bacteria	 Elusimicrobia	 Endomicrobia	 Endomicrobiales	 Endomicrobiaceae	 Endomicrobium	 Endomicrobium proavitum	0	0	r10-il	2021-08-28	Nanopore-Illumina	bin.0081
