contig	contig_len_bp	cov_long	cov_long_var	cov_ilm	cov_ilm_var	status_circular	status_repeat	graph_path	cmseq_total_covered_bases	total_polymorphic_bases	total_polymorphic_rate	dominant_allele_distr_mean	dominant_allele_distr_sd	domain	phylum	class	order	family	genus	species	AMR_count	VIR_count	mags_workflow_name	mags_workflow_date	mags_workflow_mode	bin
contig_15640	50352	4.58936	4.9609	5.06239	20.048	N	N	*,15640,*	6798	7	0.00102971462194763	0.647614290471433	0.0609361920998448	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Acetoanaerobium	 Acetoanaerobium sticklandii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0062
contig_15641	16886	6.59363	2.06599	4.70094	9.86235	Y	N	15641	1210	4	0.00330578512396694	0.6	0.1	Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Murdochiella	 Murdochiella sp. Marseille-P2341	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15642	46150	6.9802	9.76413	9.86857	35.3755	N	N	*,15642,*	29032	189	0.00651005786718104	0.697617015209671	0.0879823624283875	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Alkaliphilus	 Alkaliphilus oremlandii	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0030
contig_15643	33160	7.2608	6.38945	9.61487	73.2191	Y	N	15643	13873	101	0.00728032869602826	0.681804870382388	0.0855215746439527	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Enterococcus	 Enterococcus faecium	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15644	27870	9.4456	14.2112	10.6114	28.5175	N	N	*,15644,*	18811	241	0.012811652756366	0.677963807505931	0.0827546816115518	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophaceae	 Desulfomonile	 Desulfomonile tiedjei	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0030
contig_15645	42343	3.3515	1.80129	1.38329	2.89067	N	N	*,15645,*	504	72	0.142857142857143	0.639298480658775	0.0972008339123	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Spirosoma	 Spirosoma rigui	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15646	16713	7.01938	2.70347	5.32228	8.97867	N	N	*,15646,*	1940	7	0.00360824742268041	0.670486656200942	0.0558082748404576	Archaea	 Euryarchaeota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae	 Methanomassiliicoccus	 Candidatus Methanomassiliicoccus intestinalis	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0107
contig_15647	38195	5.48671	3.04245	5.17038	7.89996	N	N	*,15647,*	3935	0	0	0	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobulbaceae	 Desulfobulbus	 Desulfobulbus propionicus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0034
contig_15648	66449	4.47758	4.09885	5.46251	11.2087	N	N	*,15648,*	15415	170	0.0110282192669478	0.668471133036618	0.0794024689772467	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum reducens	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0068
contig_15649	33000	6.20916	5.57953	4.97763	9.27028	N	N	*,15649,*	3241	0	0	0	0	Bacteria	 Cyanobacteria	 Unclassified	 Synechococcales	 Synechococcaceae	 Synechococcus	 Synechococcus sp. PCC 6312	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15650	41048	22.4327	66.8662	20.8429	86.9465	Y	N	15650	38109	550	0.0144322863365609	0.640607298353527	0.0886799695779414	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Tannerella	 Tannerella forsythia	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15651	26804	3.27234	1.16639	2.40542	6.43595	Y	N	15651	3661	341	0.0931439497405081	0.641588303388502	0.0977877756153594	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Mageeibacillus	 Mageeibacillus indolicus	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0051
contig_15652	43420	4.74569	8.26371	3.54437	9.93703	N	N	*,15652,*	15733	1021	0.0648954427000572	0.637359753977761	0.0854222381548514	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Thermoanaerobacter	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15653	3216	3.24592	1.11471	3.4289	6.48321	N	N	*,15653,*	137	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacteraceae	 Carboxydothermus	 Carboxydothermus hydrogenoformans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15654	39659	4.88787	3.36871	4.93328	8.32152	N	N	*,15654,*	3326	21	0.00631389055923031	0.683016983016983	0.0457352651607801	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Fermentimonas	 Fermentimonas caenicola	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0002
contig_15655	49009	8.66545	8.588	3.73256	9.62864	N	N	*,15655,*	5117	122	0.0238420949775259	0.646349033860453	0.0837835226350646	Bacteria	 Tenericutes	 Unclassified	 Unclassified	 Unclassified	 Candidatus Izimaplasma	 Candidatus Izimaplasma sp. HR1	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0115
contig_15656	12382	3.03908	6.80688	1.37982	7.72543	N	Y	*,15656	2640	139	0.0526515151515152	0.654281401878123	0.0843966836800661	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta globosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15657	35213	7.35584	13.201	8.32054	30.8423	N	Y	*,15657	18133	173	0.00954061655545139	0.704889353834065	0.0765510055875203	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0046
contig_15658	6722	28.2578	49.799	34.2316	195.411	Y	N	15658	6722	1	0.000148765248437965	0.764705882352941	0	Bacteria	 Thermotogae	 Thermotogae	 Petrotogales	 Unclassified	 Petrotoga	 Petrotoga mobilis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15659	19162	16.3002	104.363	17.0254	170.503	Y	N	15659	12886	5	0.000388018004035387	0.732165481577246	0.0374201796747101	Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Pusillimonas	 Pusillimonas sp. T7-7	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15660	37094	3.68755	5.33667	2.97133	7.15197	N	N	*,15660,*	3261	136	0.041704998466728	0.629670156232656	0.0975456103615329	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0049
contig_15661	15798	11.2921	13.9794	11.4724	26.0682	Y	N	15661	13252	295	0.0222607908240266	0.674103766546118	0.0792831598633823	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0046
contig_15662	115814	6.54963	8.74925	7.44753	16.8037	N	N	*,15662,*	40795	236	0.00578502267434735	0.651102424749575	0.0854408888521218	Bacteria	 Bacteroidetes	 Bacteroidia	 Marinilabiliales	 Prolixibacteraceae	 Draconibacterium	 Draconibacterium orientale	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0038
contig_15663	20937	8.21278	6.96296	4.60018	7.27681	N	N	*,15663,*	1499	9	0.00600400266844563	0.657952069716776	0.10768898117022	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0115
contig_15664	7938	11.3571	15.17	9.66346	12.7341	Y	N	15664	5492	58	0.0105608157319738	0.611893151079256	0.0940736612766805	Bacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15665	5499	10.283	2.47328	13.7037	13.5435	Y	N	15665	4909	141	0.0287227541250764	0.669379360094349	0.0894561084569081	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium saccharoperbutylacetonicum	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0074
contig_15666	49003	4.24134	6.93392	2.20289	4.64417	N	N	*,15666,*	379	0	0	0	0	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta pleomorpha	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15667	2002	0.825594	0.144066	1.40443	5.90176	N	Y	*,15667,*	26	0	0	0	0	Bacteria	 Spirochaetes	 Spirochaetia	 Spirochaetales	 Spirochaetaceae	 Sphaerochaeta	 Sphaerochaeta globosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15668	9222	11.5983	4.68158	9.19433	14.4206	Y	N	15668	5219	75	0.0143705690745354	0.653876123876124	0.0733376426548507	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	 Lactobacillus reuteri	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15669	37572	5.70889	3.76465	4.48167	11.4835	N	N	*,15669,*	12859	781	0.0607356715141146	0.63121416641494	0.087822480605638	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15670	6981	5.70151	1.42521	12.3184	21.8367	Y	N	15670	5005	0	0	0	0	Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	 Sphingobacterium sp. B29	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15671	2666	19.7043	7.60796	17.2746	29.4422	Y	Y	15671	2574	7	0.00271950271950272	0.617084728628293	0.104633116770676	Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Spirosoma	 Spirosoma radiotolerans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0096
contig_15673	7896	5.91944	4.82972	6.5102	17.1342	Y	N	15673	3498	51	0.0145797598627787	0.643047256152792	0.0979061915221354	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 Sphingomonas wittichii	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15674	25527	8.47973	9.55309	6.27706	10.7195	N	N	*,15674,*	8875	313	0.0352676056338028	0.639670404977678	0.0878697141072327	Archaea	 Euryarchaeota	 Methanomicrobia	 Methanomicrobiales	 Methanomicrobiaceae	 Methanoculleus	 Methanoculleus bourgensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15675	17024	4.00296	0.81881	4.52353	6.77338	N	N	*,15675,*	1020	1	0.000980392156862745	0.7	0	Bacteria	 Proteobacteria	 Deltaproteobacteria	 Desulfobacterales	 Desulfobacteraceae	 Desulfococcus	 Desulfococcus oleovorans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0092
contig_15676	2158	8.26843	5.01265	20.6653	28.7589	N	Y	*,15676,*	2157	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	 Pseudomonas aeruginosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15677	6843	15.5902	7.15431	13.6	25.7211	Y	N	15677	6209	138	0.0222258012562409	0.673153322295031	0.0806382287440891	Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Elizabethkingia	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_15678	6955	7.93608	6.06493	12.4619	46.7395	Y	N	15678	4825	76	0.0157512953367876	0.646222670850806	0.0960831618487276	Bacteria	 Bacteroidetes	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0038
contig_1572	2216	20.272	21.5685	105.394	1913.93	N	Y	1572	2215	18	0.00812641083521445	0.707932620742574	0.0808776633640929	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Siphoviridae	 Unclassified	 Mycobacterium phage Bobi	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1575	1991	5.89245	1.78405	36.8615	123.47	N	Y	1575	1935	2	0.00103359173126615	0.795686456400742	0.000231910946196678	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Peptoclostridium	 Peptoclostridium acidaminophilum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1576	11243	15.5478	85.7288	36.8815	937.859	N	N	-1586,-1585,-1583,-1573,1576,-14102	9212	43	0.00466782457663917	0.667492230933952	0.0995797509933491	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1578	33322	43.9141	642.432	105.772	6698.97	N	N	-14101,1577,1578,1599,1600,1600,1600,1600,1600,1600,1602,1603,1603,1604,1604,1607,1606,1606,1606,1606,-14101	30407	135	0.00443976715887789	0.64894056425811	0.0935309370898289	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1579	45432	63.9902	1428.41	97.8472	5231.81	N	N	-14101,1577,1579,1599,1600,1600,1600,1600,1600,1602,1603,1609,1608,1604,1610,1607,1614,1606,1606,1606,1606,1606,1606,-14101	40919	159	0.00388572545761138	0.673228649353529	0.0997203715652339	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1580	16861	45.9966	769.501	89.5532	3318.69	N	N	-14101,1580	15285	27	0.00176643768400393	0.668081937588378	0.105952784594208	Viruses	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1581	25449	64.0252	1891.55	134.977	9250.9	N	N	-14101,1581,-7166,-7166,-7167,-1626	22310	20	0.000896458987001345	0.755349388682492	0.0287384930418314	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	 Streptococcus equi	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1587	10010	12.7011	44.7489	54.2393	1847.35	N	N	-1603,-1602,-1600,-1600,-1600,-1600,-1600,-1600,-1613,-1586,-1584,1587,1589	7967	46	0.00577381699510481	0.679091527124651	0.0874902568990157	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1588	24622	49.1532	3258.3	109.187	13167.6	N	N	-1607,-1610,-1604,-1604,-1603,-1603,-1603,-1602,-1600,-1600,-1600,-1600,-1600,14103,-15036,1588,-14102	23719	69	0.00290906024705932	0.647346578404832	0.103106475664045	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1589	7165	4.24676	12.3391	3.02452	72.16	N	Y	1589	724	7	0.00966850828729282	0.588450741378227	0.0688003941120506	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_1590	17785	31.8455	539.11	99.156	11357.6	N	N	-1606,-1606,-1606,-1606,-1605,-1604,-1604,-1603,-1603,-1602,-1600,-1600,-1600,-1600,-1600,-1586,1590,-7502,-14102	14125	162	0.0114690265486726	0.660743988175845	0.0883298610456952	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Amphibacillus	 Amphibacillus xylanus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1591	28448	25.9174	905.831	58.0438	9881.6	N	N	-1606,-1606,-1605,-1604,-1604,-1608,-1609,-1603,-1603,-1603,-1602,-1600,-1601,-1600,-1600,-1600,-1600,14103,1591,-7502,-14102	20865	192	0.0092020129403307	0.673642403321027	0.0901052414761984	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1592	8556	47.8699	1118.23	142.507	13183.6	N	N	-1585,1592,7607,7608,-1574,-1570,-1569,-1569,-1568,-1562,-1565	6664	25	0.0037515006002401	0.680803801045207	0.108023439635558	Viruses	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Idiomarinaceae phage 1N2-2	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1596	1193	1.10451	0.128226	0	0	N	Y	1596	0	0	0	0	0	Bacteria	 Proteobacteria	 Betaproteobacteria	 Nitrosomonadales	 Nitrosomonadaceae	 Nitrosomonas	 Nitrosomonas ureae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1598	11712	23.2217	87.2084	67.2626	1898.5	N	N	-1589,1598,15036,-14103,1600,1600,1600,1600,1600,1602,1603,1603,1604	11204	29	0.00258836129953588	0.716856036148057	0.0696147698250101	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	 Clostridium bornimense	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_16	3664	5.42231	1.80852	16.14	35.8563	N	N	*,16,*	3440	70	0.0203488372093023	0.688984085626049	0.0675823099227372	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1611	1921	16.8086	17.4486	38.8097	773.961	N	Y	1611	1471	18	0.0122365737593474	0.701949360707508	0.100570704208421	Viruses	 Unclassified	 Unclassified	 Caudovirales	 Myoviridae	 Unclassified	 Clostridium phage c-st	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1615	2762	5.22588	4.61992	71.1087	5023.18	N	Y	1615	2347	96	0.0409032807839795	0.657528536358964	0.0886518964629138	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1616	2238	124.871	125.025	449.829	3787.06	N	Y	1616	2238	87	0.0388739946380697	0.654670461574034	0.0673563397433724	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0058
contig_1618	1011	9.34843	16.9947	290.482	42339.8	N	Y	1618	833	5	0.00600240096038415	0.72444605127155	0.0381159096535428	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_162	7566	14.4509	8.28735	52.8981	542.874	N	Y	162	7485	2	0.000267201068804275	0.660947712418301	0.116830065359477	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1621	8386	19.175	315.309	115.655	16728.9	N	N	*,1621,*	4627	36	0.00778041927814999	0.654236220358111	0.0851268286123821	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	 Lactobacillus acidipiscis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1622	15576	500.076	14917.9	730.613	77206.3	N	Y	1622	15569	238	0.015286787847646	0.673275821962293	0.0827279655856537	Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1623	2805	5.4	1.82715	129.389	9963.1	N	Y	1623	2769	66	0.0238353196099675	0.687471252668421	0.0854342603487676	Bacteria	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1624	18000	2.97658	0.653349	1.50711	3.01285	N	N	*,1624,*	18	0	0	0	0	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Brevibacillus	 Brevibacillus laterosporus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1625	4174	3.31188	4.90972	11.6685	649.342	N	N	*,1625,*	1212	26	0.0214521452145215	0.593019924486094	0.0719046123676357	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Alkaliphilus	 Alkaliphilus metalliredigens	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_1626	6522	379.149	17921.2	490.268	113117	N	Y	1626	6507	47	0.00722299062548025	0.715615053820417	0.0530353819267743	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Listeriaceae	 Listeria	 Listeria monocytogenes	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1627	59140	29.4962	144.009	44.8601	496.736	N	N	1627	50720	1184	0.0233438485804416	0.668609940491753	0.0876229523406751	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0085
contig_1629	39974	33.7911	125.735	52.4426	409.385	N	Y	1629	38688	259	0.00669458229942101	0.690751872024956	0.0829589156417433	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0085
contig_163	3240	2.48706	1.49178	10.69	81.1259	N	Y	163	2009	1	0.000497760079641613	0.625	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1630	9351	4.67297	3.54605	19.0425	357.098	N	Y	*,1630	6744	212	0.031435349940688	0.646305698530847	0.0824574686876737	Bacteria	 Chlorobi	 Chlorobia	 Chlorobiales	 Chlorobiaceae	 Chloroherpeton	 Chloroherpeton thalassium	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1631	7039	2.65147	0.733485	4.30396	16.0686	N	N	*,1631,*	864	21	0.0243055555555556	0.655042033648476	0.0824910831374565	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Proteiniphilum	 Proteiniphilum saccharofermentans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1632	9748	15.1154	84.0192	44.8085	571.138	N	N	1632	9373	130	0.013869625520111	0.664803832596516	0.086453629160861	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1634	3714	10.365	1.00929	40.0264	115.669	N	Y	*,1634,*	3605	6	0.00166435506241331	0.716850595781918	0.0381003048576335	Bacteria	 Ignavibacteriae	 Ignavibacteria	 Ignavibacteriales	 Melioribacteraceae	 Melioribacter	 Melioribacter roseus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1636	8532	2.49284	1.0236	1.20472	1.45096	N	N	*,1636,*	0	0	0	0	0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Marinobacter	 Marinobacter salinus	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1637	20413	2.94463	0.954897	1.78868	3.0345	N	N	*,1637,*	520	36	0.0692307692307692	0.656570664720175	0.0738322452955426	Bacteria	 Candidatus Cloacimonetes	 Unclassified	 Unclassified	 Unclassified	 Candidatus Cloacimonas	 Candidatus Cloacimonas acidaminovorans	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1638	7547	4.87806	5.58647	6.5144	33.594	N	N	*,1638,*	5065	323	0.0637709772951629	0.66122081852184	0.0871270843956831	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_1642	1613	0.432673	0.245632	0.166097	0.138603	N	Y	1642	0	0	0	0	0	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptostreptococcaceae	 Peptoclostridium	 Peptoclostridium acidaminophilum	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1643	1666	1.87467	0.109695	0.588391	1.16116	N	Y	1643	299	5	0.0167224080267559	0.73974025974026	0.0388361635149417	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1644	4729	71.9648	329.834	97.8384	1326.6	N	Y	1644	4646	110	0.0236762806715454	0.709525530123512	0.0810703404119112	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0055
contig_1645	1776	1.98093	0.0187136	5.11501	11.196	N	N	*,1645,*	485	12	0.0247422680412371	0.721932581307581	0.0530004976116283	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminiclostridium	 [Clostridium] stercorarium	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1646	31387	5.08759	6.4813	5.22624	15.7589	N	N	1646,*	9852	280	0.0284206252537556	0.638418451114237	0.0833725806136469	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_1648	17692	5.4097	4.28274	8.13311	270.87	N	N	-1644,-1640,-1640,1648,3901	4164	106	0.0254562920268972	0.640407302357416	0.108015375468787	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1649	16550	4.77317	2.42857	5.94573	54.3225	N	N	*,1649,*	2323	21	0.00904003443822643	0.670303303873605	0.092569645282546	Bacteria	 Firmicutes	 Clostridia	 Thermoanaerobacterales	 Thermoanaerobacterales Family IV. Incertae Sedis	 Mahella	 Mahella australiensis	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_165	1830	0.670833	0.22094	19.297	1051.87	N	Y	165	543	0	0	0	0	Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Porphyromonadaceae	 Petrimonas	 Petrimonas mucosa	0	0	r10	2021-08-31	Nanopore-Illumina	bin.0043
contig_1652	19829	11.6749	8.35293	17.2294	65.8976	N	N	631,1652,-3341	18615	441	0.0236905721192587	0.693181245993274	0.0806184092333733	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Peptococcaceae	 Desulfotomaculum	 Desulfotomaculum gibsoniae	0	0	r10	2021-08-31	Nanopore-Illumina	NA
contig_1653	33376	7.04581	48.0837	10.5306	288.517	N	N	*,1653,*	11855	381	0.0321383382539013	0.64097211435881	0.0994860279161485	Bacteria	 Firmicutes	 Clostridia	 Unclassified	 Unclassified	 Unclassified	 Unclassified	0	0	r10	2021-08-31	Nanopore-Illumina	NA
