contigName	contigLen	totalAvgDepth	6_cov.bam	6_cov.bam-var
contig_5199	54032	15.152	15.152	98.1528
contig_1409	31138	2.39347	2.39347	4.11607
contig_23434	4563	1.05756	1.05756	2.1866
contig_4648	16529	0.817693	0.817693	1.61015
contig_14645	5873	7.16425	7.16425	87.9263
contig_8698	4666	4.52436	4.52458	10.499
contig_13106	33665	0.0306728	0.0306728	0.0463816
contig_22809	7201	0.544745	0.544745	0.809972
contig_28514	28883	0.820972	0.820972	1.21749
contig_7977	12456	0.180075	0.180075	0.241471
contig_5045	4598	12.0389	12.0389	475.988
contig_8936	465065	0.0708086	0.0708086	3.87798
contig_30827	43444	1.34822	1.34822	3.50566
contig_2901	10811	6.54451	6.54451	256.265
contig_16866	9877	2.6775	2.6775	3.83257
contig_29403	86885	4.00859	4.0086	10.89
contig_26064	2558	0	0	0
contig_27281	5623	1.33674	1.33674	2.91782
contig_26929	7688	2.45476	2.45476	4.2446
contig_15638	4068	28.6465	28.6465	653.267
contig_26108	5532	3.2434	3.2434	7.8144
contig_15612	7479	0.2617	0.261837	0.393935
contig_11829	29372	0	0	0
contig_14535	14300	0.22742	0.22742	0.275105
contig_19623	7398	0.852511	0.852511	1.87425
contig_19751	4167	4.40105	4.40105	15.7381
contig_21161	41472	0.130124	0.130124	0.580468
contig_13481	5080	0.46998	0.46998	0.614357
contig_17529	2766	0.101682	0.101682	0.1931
contig_22498	22865	26.5492	26.5492	142.404
contig_13522	2296	4.0685	4.0685	12.5049
contig_19391	28271	0.132072	0.132072	0.175365
contig_28771	14439	13.8334	13.8334	131.468
contig_24637	3903	0	0	0
contig_26246	14097	0.0096795	0.0096795	0.0160397
contig_15653	88456	0.00811949	0.00811949	0.193967
contig_7373	8225	0.88904	0.88904	1.16698
contig_23726	3859	1.68266	1.68266	2.61305
contig_13763	23650	2.51753	2.51753	66.8119
contig_8548	193951	3.13332	3.13332	11.9168
contig_7011	3631	0	0	0
contig_15805	5191	0.200754	0.200754	0.222383
contig_3498	19951	0.00752487	0.00752487	0.00747008
contig_7850	4467	2.87074	2.87074	7.47677
contig_18341	2862	2.3101	2.3101	4.68399
contig_14610	1501	0	0	0
contig_252	20248	6.54851	6.54851	190.124
contig_8666	24538	3.13662	3.13662	8.07895
contig_3825	4991	0.651931	0.651931	1.47651
contig_13593	5690	0.00649819	0.00649819	0.00645688
contig_26094	22943	3.35879	3.35879	4.43662
contig_30116	25608	0.447718	0.447718	0.891999
contig_9321	5811	1.44904	1.44904	3.99754
contig_26659	23361	0.0146051	0.0146051	0.0143928
contig_24344	3217	0	0	0
contig_5671	858852	0.6549	0.6549	1.40318
contig_23604	1058	2.19493	2.19604	3.49626
contig_10469	40929	5.03438	5.0344	38.3621
contig_20315	3869	0.354127	0.354127	2.05725
contig_18623	18019	1.07656	1.07656	2.92435
contig_15249	35368	3.22344	3.22344	8.14874
contig_25261	3502	2.23807	2.23807	4.12832
contig_13115	10235	0.528607	0.528607	0.886657
contig_12532	1031	0.370034	0.370034	0.531105
contig_20246	33451	0.923125	0.923125	1.59903
contig_14788	5074	0	0	0
contig_9025	30787	4.31766	4.31766	14.692
contig_14294	28526	0.690231	0.690231	1.23497
contig_2661	105468	2.01163	2.01163	6.18173
contig_4421	3410	0.148466	0.148466	0.244897
contig_27615	55675	0.1924	0.1924	0.262667
contig_30454	95062	2.26952	2.26952	3.40353
contig_23728	9347	0	0	0
contig_21999	4852	3.98766	3.98766	11.9849
contig_9239	146604	8.30139	8.30139	15.7758
contig_13341	15721	2.43215	2.43215	4.45727
contig_22697	11788	0.283038	0.283038	0.393872
contig_25215	25693	1.95803	1.95803	4.21311
contig_17832	23724	0	0	0
contig_21404	6272	13.1237	13.1237	102.895
contig_15383	8225	0.192322	0.192322	0.228427
contig_14583	5393	1.7839	1.7839	4.36499
contig_23067	24215	0.619489	0.619489	1.14593
contig_7212	2911	0.431365	0.431365	0.862014
contig_9000	28566	0	0	0
contig_18950	2876	0.109685	0.109685	0.0976872
contig_29878	46034	0	0	0
contig_23595	12067	3.91382	3.91382	48.9883
contig_27030	31551	1.87914	1.87914	3.66709
contig_20932	19521	0.696918	0.696918	1.74437
contig_19082	35205	0.505092	0.505092	0.784765
contig_3905	1809	2.02351	2.02351	3.40897
contig_7677	2046	0.157173	0.157173	0.200074
contig_28199	245545	0.617645	0.617645	1.42212
contig_23825	4133	0.964348	0.964348	0.839992
contig_20894	8740	0.139232	0.139232	0.166684
contig_19160	6252	0	0	0
contig_1917	7490	1.41417	1.41417	8.5255
contig_24239	3365	1.61026	1.61026	3.1931
contig_6456	10758	0.393665	0.393665	0.465165
contig_8270	13274	8.49398	8.49398	220.285
contig_18351	9735	0.39927	0.39927	0.827677
contig_16300	8798	3.0769	3.0769	19.9267
contig_17033	8507	0.142635	0.142755	0.138429
contig_30164	24014	0	0	0
contig_13569	17866	0.599797	0.599797	1.6201
contig_22068	15781	2.08982	2.08982	4.06477
contig_18055	2188	14.184	14.184	38.7551
contig_21516	5903	8.71841	8.71858	22.6904
contig_9101	324414	0.00225742	0.00225742	0.00444338
contig_2440	1.44318e+06	0.150025	0.150025	0.351326
contig_25163	5635	0.362443	0.362443	1.63032
contig_25910	3941	0.895806	0.895806	1.1778
contig_3975	21228	0.137252	0.137252	0.426225
contig_23813	8259	3.10211	3.10211	111.319
contig_30930	62335	0.00149554	0.00149554	0.00252154
contig_17322	12148	0	0	0
contig_15041	18489	0.531708	0.531708	0.938008
contig_19181	7301	66.5603	66.5603	1423.33
contig_1868	13138	1.07191	1.07191	3.2859
contig_20317	7909	1.51076	1.51076	2.35025
contig_18245	254109	0.0333676	0.0333676	0.211586
contig_25412	10387	0.153561	0.153561	0.191718
contig_1926	2166	0.99504	0.99504	2.03965
contig_25683	10186	0	0	0
contig_27903	23122	0.882161	0.882161	1.52848
contig_25552	13015	1.04571	1.04571	9.06926
contig_19370	3877	1.73222	1.73222	4.19566
contig_24484	18809	3.05911	3.05911	6.97087
contig_5614	9880	0.220555	0.220555	0.357725
contig_700	24021	10.2008	10.2008	26.4331
contig_19400	3516	0	0	0
contig_7618	24477	7.79274	7.79274	190.695
contig_21417	13625	0.00519481	0.00519481	0.010366
contig_30593	79694	0.369041	0.369041	0.608823
contig_2202	4661	5.89515	5.89515	29.0748
contig_26547	4116	15.9559	15.9559	62.6477
contig_4075	25372	0	0	0
contig_21232	22619	0.5245	0.5245	1.42124
contig_23729	18562	5.03411	5.03411	13.9142
contig_12211	29243	0.0878218	0.0878218	0.481414
contig_10794	9305	47.6738	47.6738	1120.51
contig_26353	3076	0.862611	0.862611	1.07242
contig_3743	5432	12.8688	12.8688	116.623
contig_934	11481	0.750596	0.750596	1.72263
contig_26173	114714	1.11078	1.11078	2.85829
contig_16034	57726	29.5376	29.5376	132.779
contig_29517	6746	0.33581	0.33581	0.441138
contig_14336	13011	8.58168	8.58168	35.9665
contig_5864	2910	0	0	0
contig_8072	3240	8.51327	8.51327	23.2731
contig_12557	25703	2.38281	2.38281	3.61214
contig_22296	24439	0.26757	0.26757	0.503101
contig_16428	3906	0.71033	0.71033	0.712349
contig_19744	2428	2.7309	2.7309	5.80152
contig_21005	8208	0	0	0
contig_24270	2594	1.68576	1.68576	1.95195
contig_30891	29755	0.0159433	0.0159433	0.0514228
contig_10189	6241	2.14759	2.14759	2.36231
contig_15920	11388	0.889037	0.889037	1.70579
contig_16662	1685	10.17	10.17	15.3198
contig_23483	9657	0.712317	0.712317	1.42078
contig_25180	7768	0.925965	0.925965	1.83146
contig_12904	8901	39.9665	39.9665	188.189
contig_30628	47224	3.63056	3.63056	5.64
contig_1943	641031	0.157045	0.157045	0.551446
contig_22628	34719	0.0137406	0.0137406	0.0135498
contig_17951	17160	33.2606	33.2606	1818.38
contig_27863	38613	11.7399	11.7399	42.2248
contig_18280	4105	0.0758533	0.0758533	0.0701269
contig_13191	7554	0.134252	0.134252	0.209449
contig_23460	4605	0.659035	0.659035	1.6856
contig_13600	14996	0.00458036	0.00458036	0.00455969
contig_13636	70169	0.177109	0.177109	0.241622
contig_3901	11308	0	0	0
contig_13539	17058	0.140584	0.140584	0.387742
contig_8461	3121	2.39616	2.3965	15.6742
contig_3366	16182	2.05502	2.05502	28.2768
contig_23583	8940	3.35438	3.35438	23.9105
contig_20808	3842	0.339924	0.339924	0.386997
contig_17425	13539	3.6583	3.6583	6.85138
contig_26989	13857	0	0	0
contig_7383	34824	3.56968	3.56968	50.1384
contig_13748	3767	0.84407	0.84407	2.48464
contig_24241	17096	0.110351	0.110351	0.165244
contig_28182	19700	5.34875	5.34875	55.0795
contig_10427	11828	0.0204658	0.0204658	0.0272505
contig_8147	52318	1.18277	1.18277	3.59701
contig_23944	28895	0.180553	0.180553	0.242317
contig_28353	13455	0.910635	0.910635	2.35815
contig_664	27488	3.35712	3.35712	15.3773
contig_21544	5563	0.54443	0.544615	0.893225
contig_26396	74217	0.0020522	0.0020522	0.00820214
contig_10399	11911	0.358473	0.358473	0.730656
contig_8441	11456	21.8097	21.8097	495.605
contig_8790	117086	3.53182	3.53182	32.8734
contig_12732	15765	0.904067	0.904067	7.97504
contig_26367	6412	3.09502	3.09502	14.0136
contig_28546	67109	2.42236	2.42236	8.05707
contig_26679	6815	0.284921	0.285071	0.304381
contig_19713	5318	0	0	0
contig_25687	6679	1.66197	1.66197	4.83121
contig_1095	8462	34.462	34.462	341.87
contig_21159	29073	6.09954	6.09954	12.8652
contig_30572	6044	6.31625	6.31625	15.762
contig_27923	10998	3.80835	3.80835	8.23002
contig_10950	1900	0.774857	0.774857	2.08306
contig_28122	7663	0.0833222	0.0833222	0.146414
contig_5517	25273	0	0	0
contig_7935	3863	5.7603	5.7603	70.9924
contig_13330	11410	0.891741	0.891741	4.35952
contig_7794	1.97206e+06	501.017	501.017	16550.6
contig_15203	2396	1.56278	1.56278	8.52015
contig_17688	7715	0	0	0
contig_16683	3042	2.74758	2.74758	7.83595
contig_30001	23805	0	0	0
contig_4414	8190	14.5568	14.5568	200.966
contig_94	359918	2.40924	2.40924	5.14035
contig_3083	8126	0	0	0
contig_12456	12148	2.85298	2.85298	4.02387
contig_9410	6623	9.02534	9.02534	96.9786
contig_30047	20519	31.5838	31.5838	351.179
contig_16597	8463	0	0	0
contig_15147	3910	8.28537	8.28564	19.9576
contig_14279	13865	32.9541	32.9541	2441.42
contig_13050	5354	0.76864	0.76864	0.984733
contig_20743	22280	0.490556	0.490556	0.782284
contig_16026	14322	7.86226	7.86226	76.8956
contig_1559	4973	0.925565	0.925565	0.601051
contig_1586	31031	0.157994	0.157994	0.429308
contig_23902	9045	0.697695	0.697808	1.0625
contig_26169	11319	5.14889	5.14889	19.6179
contig_26790	45999	0.934611	0.934611	1.32286
contig_28871	61012	0.968092	0.968092	1.48765
contig_23525	109758	0.383156	0.383156	0.636873
contig_17881	57081	0.494528	0.494528	0.891493
contig_22303	4848	0	0	0
contig_11575	4297	0.556065	0.556065	0.77899
contig_3822	4191	0.309329	0.309329	0.478065
contig_19668	26333	0.197876	0.197876	0.353165
contig_13058	80460	3.25417	3.25417	10.9754
contig_25344	4972	0.818125	0.818125	1.29223
contig_20064	11652	2.13528	2.13528	5.31587
contig_2892	15298	3.29628	3.29628	28.4671
contig_25356	9825	1.48114	1.48114	3.13937
contig_22103	151131	0.306383	0.306383	1.36762
contig_18113	11626	0.8916	0.8916	1.30081
contig_9376	24600	0.664908	0.664908	0.972233
contig_641	5367	3.99847	3.99847	15.6123
contig_17859	11960	1.48662	1.48662	2.67892
contig_28493	17029	7.256	7.256	16.3487
contig_12767	7422	0.462321	0.462321	0.709622
contig_5446	9019	1.40117	1.40117	4.16586
contig_18908	5146	5.07446	5.07446	12.2891
contig_7843	8526	3.93505	3.93505	8.40251
contig_28691	4545	4.15609	4.15609	23.2691
contig_16744	7615	1.48828	1.48828	2.4717
contig_789	23862	7.57907	7.57907	48.8698
contig_23541	4808	1.31344	1.31344	8.04583
contig_13225	2150	0.15	0.15	0.194595
contig_23761	20670	0	0	0
contig_5987	164141	6.52677	6.52677	29.3244
contig_13161	15530	0.872497	0.872497	1.30918
contig_25848	6004	0.0502221	0.0502221	0.0979374
contig_9484	32545	0.00185214	0.00185214	0.00369998
contig_27494	6942	0.00471143	0.00471143	0.00469024
contig_29604	1143	0	0	0
contig_26144	2621	14.7333	14.7333	162.732
contig_26545	3433	0.0371611	0.0371611	0.0559008
contig_26686	6358	0.120651	0.120651	0.110288
contig_20835	4480	1.39746	1.39746	2.59915
contig_28911	17994	0.281383	0.281383	0.481607
contig_4783	10278	2.42447	2.42447	16.0689
contig_22100	14411	0	0	0
contig_11732	2188	0.932287	0.932287	2.31351
contig_5728	231696	0.339626	0.339626	0.583941
contig_11203	1999	1.53272	1.53272	6.23099
contig_28461	14261	0.448657	0.448657	0.801817
contig_9662	21295	0.00241192	0.00241192	0.00240735
contig_16977	31165	2.45297	2.45297	66.7576
contig_12896	8889	2.3997	2.3997	3.7299
contig_26485	2519	1.41494	1.41494	2.47846
contig_29491	27544	38.2067	38.2067	312.315
contig_17005	6200	1.04595	1.04595	1.24969
contig_26627	6304	0.19402	0.19402	0.741789
contig_3969	40090	0.130145	0.130145	0.190139
contig_22580	8504	0.525616	0.525616	0.636818
contig_25010	18188	0.0323761	0.0323761	0.0405255
contig_3053	435196	2.94968	2.94968	7.8963
contig_23490	8629	63.3947	63.3947	973.233
contig_17402	24243	0.664176	0.664176	1.17838
contig_1773	102235	11.0054	11.0054	24.7626
contig_4271	22772	3.21262	3.21262	7.21917
contig_15744	27607	1.28703	1.28703	3.06194
contig_13392	13369	0.387019	0.387019	0.45671
contig_14639	9120	0.277035	0.277035	0.392046
contig_5194	3669	15.4382	15.4382	495.37
contig_22750	12592	1.38892	1.38892	84.4685
contig_10476	11344	0	0	0
contig_11901	6588	7.34032	7.34032	95.5073
contig_6420	1340	0.522689	0.522689	1.73666
contig_28781	49755	0.223002	0.223002	0.296966
contig_595	2919	0	0	0
contig_16783	8783	102.519	102.519	3208.12
contig_29496	13380	104.575	104.575	409.042
contig_9204	18504	4.60118	4.60118	28.6135
contig_1338	3790	0	0	0
contig_20953	20709	5.64619	5.64619	9.08263
contig_27852	30441	0.716979	0.716979	1.71405
contig_17673	4554	12.1626	12.1626	24.1934
contig_27195	23278	0.822207	0.822207	1.05082
contig_17097	5940	42.177	42.177	81.3735
contig_20052	16530	5.01337	5.01337	17.0644
contig_15313	27703	4.30396	4.30396	26.7969
contig_15475	33802	1.84574	1.84574	5.01167
contig_18524	17702	0.737751	0.737751	1.01745
contig_11615	9005	4.96702	4.96702	33.8186
contig_17559	60559	0.1345	0.1345	0.735751
contig_8256	3448	0.815949	0.815949	2.80247
contig_20237	14349	0.983027	0.983027	1.9709
contig_7059	4498	0.536339	0.536339	2.40645
contig_27466	4886	0	0	0
contig_24602	4796	0.116659	0.116659	0.169382
contig_13027	5772	1.92832	1.92832	3.99013
contig_21456	5281	1.22549	1.22549	1.92367
contig_30798	19506	1.6476	1.6476	2.72376
contig_12119	3493	0.13431	0.13461	0.385812
contig_24756	17175	0.00352423	0.00352423	0.00703663
contig_1893	74452	2.07865	2.07865	8.98289
contig_25618	6729	3.80529	3.80529	4.1839
contig_2837	21670	8.60432	8.60432	71.18
contig_20825	22027	0	0	0
contig_10816	10835	0.947684	0.947684	2.7842
contig_27096	43122	1.7211	1.7211	5.2537
contig_29344	7398	21.4472	21.4472	120.681
contig_736	2086	7.60021	7.60021	6.36927
contig_17372	6312	1.04382	1.04398	1.07176
contig_21621	120371	2.35579	2.35579	3.8782
contig_3804	5943	4.67547	4.67547	25.4186
contig_13880	6738	0.33986	0.33986	0.34917
contig_10549	4783	4.27196	4.27196	56.3068
contig_22098	9166	0.198425	0.198425	0.196591
contig_2020	7816	0.510436	0.510566	0.48163
contig_9488	1532	0	0	0
contig_25057	16488	0.964745	0.964745	1.50458
contig_28175	55245	8.32736	8.32736	14.4026
contig_14264	109700	20.1619	20.1619	1465.84
contig_11971	13904	10.8434	10.8434	218.19
contig_3796	36610	8.99076	8.99076	132.098
contig_1997	163123	0.597811	0.597811	1.23055
contig_21477	12031	4.49954	4.49954	19.1074
contig_8445	37865	0	0	0
contig_2534	5097	78.1797	78.1797	370.178
contig_20759	5700	18.9726	18.9726	868.745
contig_16049	22466	0	0	0
contig_5756	1133	0.271618	0.271618	0.452613
contig_25098	12011	0	0	0
contig_16848	8020	0	0	0
contig_9323	143731	11.0831	11.0831	21.4558
contig_22188	26740	1.20842	1.20842	2.41218
contig_30230	45702	0.0935853	0.0935853	0.439994
contig_19012	19821	6.03492	6.03492	12.0704
contig_22652	74138	0.000729848	0.000729848	0.000728884
contig_28898	10688	0.876068	0.876068	1.15883
contig_12541	15213	0.910244	0.910244	1.75142
contig_16052	8748	0.406839	0.406839	0.487482
contig_11748	2955	20.4706	20.4706	161.145
contig_30042	7111	0.203706	0.203706	0.334362
contig_28005	2394	0.311943	0.311943	0.379679
contig_3307	2173	4.36579	4.36579	62.445
contig_30761	31632	0.487993	0.487993	0.991829
contig_21633	12216	0.534809	0.534809	1.38567
contig_3577	7298	1.52896	1.52896	11.1167
contig_22140	22729	1.17689	1.17689	4.49504
contig_18396	2162	2.22416	2.22416	13.4509
contig_16779	5000	1.85093	1.85093	6.45841
contig_4657	11123	4.84225	4.84225	21.8727
contig_30487	41588	11.5445	11.5445	55.2383
contig_17965	13794	0.85063	0.85063	1.01406
contig_20845	2248	0	0	0
contig_1608	53654	11.0658	11.0658	612.484
contig_6536	118903	4.54714	4.54714	10.7363
contig_16882	26551	0.199235	0.199235	0.281239
contig_30394	40069	0.00746512	0.00746512	0.0074138
contig_26676	5498	3.94278	3.94278	5.87739
contig_6502	1770	0	0	0
contig_14751	25782	0	0	0
contig_5463	131672	22.8858	22.8858	58.9249
contig_27634	9828	2.08927	2.08927	4.01184
contig_17119	24292	0.334024	0.334024	0.511943
contig_23051	8304	0.772259	0.772259	1.48155
contig_1954	8961	0.590739	0.590739	1.03287
contig_26590	42782	0.88701	0.88701	2.10817
contig_26576	2554	0	0	0
contig_30397	174858	6.73643	6.73643	13.9368
contig_30195	6137	0	0	0
contig_19716	25376	0.891739	0.891739	1.84682
contig_17851	1598	6.26105	6.26105	166.33
contig_25987	25124	0.943021	0.943021	1.63625
contig_23954	2675	0.0594059	0.0594059	0.0558965
contig_25233	8223	0.366035	0.366035	0.563128
contig_9928	3915	0	0	0
contig_16886	5685	0.316712	0.316712	0.393908
contig_20462	15093	1.46838	1.46838	2.54272
contig_15979	15142	0	0	0
contig_17050	2392	0.138269	0.138269	0.345887
contig_13455	7271	0.0275242	0.0275242	0.0936136
contig_1975	6696	0.909869	0.909869	1.5158
contig_8326	1387	3.01132	3.01132	12.5969
contig_13339	13167	4.352	4.352	7.84208
contig_20001	6614	3.43781	3.43781	5.47783
contig_19285	18840	0.0341894	0.0341894	0.0533515
contig_17409	222302	16.6635	16.6635	35.9135
contig_17596	11337	20.7163	20.7163	204.879
contig_19915	4294	3.4042	3.4042	8.22157
contig_17767	2531	12.3318	12.3318	247.754
contig_21324	5656	0.0895387	0.0895387	0.123665
contig_18244	29237	0	0	0
contig_29642	11376	0.312667	0.312667	0.696512
contig_6284	9884	5.47534	5.47534	8.30669
contig_4819	1875	5.65855	5.65855	35.8912
contig_149	70360	1.05404	1.05404	5.49821
contig_9466	15726	1.39959	1.39959	2.4687
contig_1358	2437	5.09095	5.09095	19.2682
contig_17035	9881	0.064125	0.0642277	0.129191
contig_2429	363502	0.780103	0.780103	1.25771
contig_25099	7848	0.0558587	0.0558587	0.08912
contig_5306	44736	0.0212399	0.0212623	0.0701893
contig_30938	9099	10.824	10.824	31.7576
contig_26053	4952	0	0	0
contig_8893	200628	2.72966	2.72966	4.66985
contig_8691	33038	19.5355	19.5355	93.1818
contig_21308	6418	14.9378	14.9378	101.66
contig_22222	45752	5.07651	5.07651	7.87789
contig_26688	67044	0.00562083	0.00562083	0.0715348
contig_21891	4383	0.446728	0.446728	2.26131
contig_24002	24844	0.105289	0.105289	0.127962
contig_11321	15276	1.5593	1.5593	3.95599
contig_15201	28201	0.271719	0.271719	0.378782
contig_17855	49904	4.59304	4.59306	33.5635
contig_11930	123834	32.7073	32.7073	374.626
contig_15128	2914	22.3553	22.3553	76.2341
contig_24909	12387	0.00629239	0.00629239	0.0124655
contig_22767	122960	0.00236951	0.00236951	0.0108941
contig_26254	47216	0.729635	0.729635	1.16881
contig_13449	6242	0.174491	0.174491	0.173614
contig_16033	33008	24.2872	24.2872	383.199
contig_26185	3918	0.674363	0.674363	0.789874
contig_25186	10471	0	0	0
contig_19497	3865	2.17847	2.17873	6.50704
contig_24513	5741	0.628331	0.628331	0.763098
contig_26723	10392	0	0	0
contig_27392	94517	5.01323	5.01323	7.93089
contig_23568	4060	0.213811	0.213811	0.306272
contig_11990	125096	0.550686	0.550686	3.26484
contig_17170	4506	0.71281	0.71281	0.795798
contig_13552	1626	1.75745	1.75745	2.09571
contig_17420	3571	0.109909	0.109909	0.301369
contig_23797	8620	0.324203	0.324203	0.383491
contig_512	94337	77.4875	77.4875	5920.86
contig_27927	5035	4.92753	4.92753	23.2279
contig_18335	15835	0.851323	0.851323	1.49336
contig_15372	8482	1.54873	1.54873	3.00094
contig_26522	12947	0.030554	0.030554	0.0447751
contig_7465	14165	3.13264	3.13264	4.56671
contig_30712	13029	4.264	4.264	15.0933
contig_26097	9325	3.60872	3.60872	8.2311
contig_30294	14377	24.5829	24.5829	53.4844
contig_23428	3942	0	0	0
contig_20709	12230	0.356457	0.356457	0.44209
contig_14552	50083	9.48495	9.48495	1142.72
contig_29280	22412	0.159285	0.159285	0.263939
contig_6231	12479	2.34285	2.34285	2.83285
contig_27558	13044	0.291143	0.291143	0.454062
contig_26199	12930	5.64624	5.64624	149.763
contig_8977	52550	1.05693	1.05695	6.35024
contig_28946	3052	0.714335	0.714335	2.78186
contig_27189	21930	0	0	0
contig_24361	6435	0.85171	0.85171	2.16841
contig_5187	24622	1.98014	1.98014	5.22786
contig_16795	18786	2.26138	2.26138	4.68126
contig_10783	4100	11.3349	11.3349	118.967
contig_6783	12989	92.0121	92.0121	1541.3
contig_10919	5710	3.21367	3.21367	8.11938
contig_7134	23390	2.26928	2.26928	3.67194
contig_3940	2154	0	0	0
contig_30958	6431	0.984238	0.984238	3.99163
contig_17567	8496	13.078	13.078	18.5717
contig_737	27557	4.18776	4.18776	15.9132
contig_21643	12656	3.88597	3.88597	8.47708
contig_4212	13625	0	0	0
contig_5910	3782	1.95209	1.95209	13.99
contig_16336	12698	0	0	0
contig_27538	32472	5.30431	5.30431	10.7254
contig_26560	9388	1.06571	1.06571	1.32284
contig_20530	65124	1.51437	1.51437	2.54435
contig_28104	30344	1.19838	1.19838	2.73852
contig_20086	18270	0.00160044	0.00160044	0.00159757
contig_1401	24294	0.407016	0.407016	0.923582
contig_13984	97251	0.331356	0.331356	0.531331
contig_11257	5920	0.546967	0.546967	1.06739
contig_9251	6932	0.354173	0.354173	0.778557
contig_15222	5983	7.74919	7.74919	26.3881
contig_6471	2092	0	0	0
contig_27882	13182	1.19145	1.19145	2.66119
contig_26978	22253	0.0541103	0.0541103	0.0669308
contig_7947	11020	12.7189	12.7189	113.819
contig_23133	4207	1.06951	1.06951	4.51367
contig_19264	10536	0.333911	0.333911	0.369583
contig_5190	13080	0.0231245	0.0231245	0.0225949
contig_11183	74774	0.134447	0.134447	0.198123
contig_14196	4983	4.2336	4.23381	33.2817
contig_6677	21541	0.0462811	0.0462811	0.0563317
contig_10447	1990	26.7038	26.7038	501.583
contig_27548	24146	1.12602	1.12606	2.15219
contig_3558	1839	0.530491	0.530491	0.769349
contig_324	1414	0.0577532	0.0577532	0.0750455
contig_4036	1.16148e+06	0.00164467	0.00164467	0.00429856
contig_24233	9533	1.98593	1.98593	3.74083
contig_22360	14940	0	0	0
contig_16985	27699	1.21057	1.21057	3.15022
contig_5299	7114	22.9227	22.9227	125.106
contig_17313	19344	72.8321	72.8321	952.292
contig_19642	8759	3.08991	3.08991	24.0216
contig_25520	3326	5.18766	5.18766	18.0321
contig_15761	22566	1.26517	1.26521	3.58445
contig_27951	24060	3.02865	3.02865	15.6177
contig_21619	20753	0.00728049	0.00728049	0.00722229
contig_20736	3062	6.9193	6.9193	51.4482
contig_29038	3034	0	0	0
contig_14964	9560	0.937513	0.937513	1.03637
contig_8192	21648	8.3645	8.3645	28.0309
contig_22433	10572	0	0	0
contig_20363	10589	0	0	0
contig_2731	67632	12.5582	12.5582	30.8657
contig_15019	20982	0.319412	0.319412	0.435948
contig_2519	541016	0.000434488	0.000434488	0.000885359
contig_5972	1314	9.63488	9.63574	51.4129
contig_11496	27960	2.25358	2.25361	3.58354
contig_12773	3713	1.14061	1.14061	3.77607
contig_15606	38537	1.37302	1.37302	4.67937
contig_2882	32382	1.12292	1.12292	2.33453
contig_28269	12230	3.49843	3.49843	7.35299
contig_27570	21912	1.6748	1.6748	80.2962
contig_17797	8780	4.119	4.119	13.5791
contig_25858	2011	14.5073	14.5073	239.405
contig_21249	13857	0.224995	0.224995	0.488893
contig_19335	15224	1.59626	1.59626	2.41618
contig_16099	47724	0.0362383	0.0362383	0.270644
contig_24875	38747	0.702075	0.702101	2.40617
contig_434	2788	0.78279	0.78279	1.31305
contig_18112	7938	0.264124	0.264124	0.757652
contig_11287	25689	0.0548964	0.0548964	0.11868
contig_8131	16102	0.950602	0.950602	1.09618
contig_26482	5515	0.351724	0.351724	0.712777
contig_16657	16261	5.5148	5.5148	13.1497
contig_25218	8175	0.0363863	0.0363863	0.0350669
contig_6873	12035	1.95793	1.95793	2.80696
contig_22211	94989	0.0258333	0.0258333	0.198935
contig_21156	14568	0.0414759	0.0414759	0.0527974
contig_21840	4848	1.57727	1.57748	2.18227
contig_10923	3616	0.350548	0.350548	1.03061
contig_30985	10180	0.260419	0.260518	0.445936
contig_2056	27677	0.56708	0.56708	4.06804
contig_28756	51518	0.00595702	0.00595702	0.0302287
contig_26011	5297	0.0577035	0.0577035	0.0668194
contig_28862	10309	0.426518	0.426518	1.12254
contig_5580	2688	20.2214	20.2214	39.1989
contig_26641	5192	0.0585085	0.0585085	0.0550964
contig_2556	2251	24.3051	24.3051	96.475
contig_15246	39940	29.5468	29.5468	263.729
contig_1057	4309	26.9526	26.9526	485.49
contig_8194	18070	14.5335	14.5335	115.053
contig_30416	17375	0.35402	0.35402	0.886729
contig_27383	26574	0.187746	0.187746	0.227783
contig_4470	7241	0.424059	0.424059	0.453884
contig_8038	12616	0.118081	0.118081	0.254313
contig_16889	32495	4.41465	4.41465	14.5285
contig_27975	50736	5.06682	5.06682	61.0348
contig_9178	10191	0.0501942	0.0501942	0.0709735
contig_15226	9126	5.98073	5.98073	17.7888
contig_14579	26550	1.09773	1.09773	2.52002
contig_25663	51072	0.0332077	0.0332273	0.0337687
contig_2895	11427	3.70169	3.70169	42.4311
contig_21065	5852	2.91301	2.91301	25.2824
contig_26931	18071	0	0	0
contig_29383	106220	2.77532	2.77532	8.01857
contig_26277	2288	0.827409	0.827409	1.01511
contig_16832	54900	1.95043	1.95043	3.13656
contig_26609	1683	22.6288	22.6288	545.676
contig_17026	29187	0.835589	0.835589	2.36458
contig_11898	3230	2.1224	2.1224	3.24677
contig_28782	53065	54.7679	54.7679	761.696
contig_1320	12218	0.987239	0.987239	2.62624
contig_6825	16403	0	0	0
contig_8861	1242	4.60165	4.60165	8.942
contig_27455	12851	0	0	0
contig_22989	10898	1.86611	1.86611	41.9817
contig_16451	11450	15.5037	15.5037	493.993
contig_27555	17958	0.117925	0.117925	1.14565
contig_27185	3092	0	0	0
contig_30897	110424	0.000897764	0.000897764	0.00147697
contig_2903	9162	0.317909	0.31802	1.7634
