contigName	contigLen	totalAvgDepth	1_cov.bam	1_cov.bam-var
contig_29691	18084	17.9008	17.9008	147.063
contig_28032	40054	6.51992	6.51992	4.70132
contig_29715	5832	4.18286	4.18286	1.79172
contig_23830	10916	2.74531	2.74531	1.20316
contig_25072	3045	8.53748	8.53748	2.24936
contig_30307	7796	80.1624	80.1624	511.792
contig_15175	4983	4.18705	4.18705	2.26102
contig_19711	12180	2.45786	2.45786	1.43902
contig_13046	13985	1.79371	1.79371	1.49119
contig_29831	34085	7.96673	7.96673	7.71087
contig_14347	27326	4.88273	4.88273	2.99649
contig_11036	77711	5.30328	5.30328	4.24991
contig_12920	11097	49.8321	49.8321	84.4282
contig_8019	65293	614.861	614.861	38457.1
contig_25007	2237	9.91711	9.91711	2.11629
contig_25222	8724	5.93492	5.93492	2.43988
contig_18471	46390	2.94706	2.94706	1.35306
contig_26725	15850	5.85465	5.85465	5.62821
contig_9708	35179	19.1015	19.1015	146.138
contig_5891	15536	3.76459	3.76459	2.52329
contig_17962	29532	3.6587	3.6587	1.92099
contig_19492	10256	6.36681	6.36681	14.9261
contig_1086	2681	4.31964	4.31964	0.374869
contig_18746	12816	4.62569	4.62569	1.99436
contig_15965	11197	2.49543	2.49543	0.76543
contig_18041	22083	3.62545	3.62545	2.21666
contig_16964	40890	4.6068	4.6068	4.28943
contig_22017	11801	3.3586	3.3586	1.58042
contig_11963	10901	47.8042	47.8042	166.05
contig_8882	4349	2.78066	2.78066	1.42187
contig_18593	22446	2.99794	2.99794	6.93702
contig_341	1261	1.56436	1.56436	0.274911
contig_13188	28508	3.05409	3.05409	1.22131
contig_25947	2647	4.5034	4.5034	1.17555
contig_25785	48586	3.78995	3.78995	7.962
contig_16471	27005	3.95829	3.95829	6.05106
contig_16794	8893	2.56971	2.56971	1.62954
contig_13715	20068	4.0376	4.0376	1.48534
contig_3509	2886	3.70724	3.70724	0.590307
contig_30208	12587	3.6545	3.6545	3.09867
contig_22385	7334	3.15242	3.15242	1.12603
contig_2140	20410	3.74072	3.74072	2.81464
contig_6006	2236	6.52637	6.52637	2.01538
contig_25428	6438	4.62659	4.62659	0.686997
contig_19762	11363	5.22795	5.22795	3.38452
contig_23835	7315	3.29002	3.29002	1.36107
contig_29113	9300	4.17541	4.17541	1.50953
contig_28109	137741	5.18523	5.18523	5.87415
contig_10999	18589	5.62948	5.62948	3.60941
contig_12870	14937	3.54913	3.54913	3.22129
contig_15918	14614	2.80351	2.80351	1.29557
contig_6211	12041	9.86494	9.86494	59.1381
contig_22488	1982	14.732	14.732	5.74845
contig_11683	12111	6.59351	6.59351	9.27462
contig_4496	1528	3.59869	3.59869	0.394389
contig_6225	20187	3.66442	3.66442	2.7286
contig_11178	8041	3.23901	3.23901	2.61824
contig_11472	55129	4.69281	4.69281	4.56753
contig_357	15874	10.3727	10.3727	14.7405
contig_4032	1936	2.90817	2.90817	0.998848
contig_26700	3828	3.78385	3.78385	2.17169
contig_18456	26004	4.27106	4.2711	6.42383
contig_21428	11407	2.99689	2.99689	0.727684
contig_8970	14700	8.09608	8.09608	5.74948
contig_5777	5150	5.3856	5.3856	1.95293
contig_15746	27439	4.33017	4.33017	2.10374
contig_26428	7168	2.39114	2.39114	0.680517
contig_2990	14990	128.746	128.746	14129.7
contig_27115	8181	3.90462	3.90462	1.21222
contig_25731	4038	4.92104	4.92104	2.52553
contig_11715	21343	164.741	164.741	1585.96
contig_20868	30194	4.95064	4.95064	5.35572
contig_12437	27410	4.53225	4.53225	4.97644
contig_5665	2017	7.13337	7.13337	1.23247
contig_29430	40639	4.02255	4.02255	4.04537
contig_24019	4471	9.22842	9.22842	1.08599
contig_13077	28131	4.76112	4.76112	3.8657
contig_27901	18920	10.0875	10.0875	11.4484
contig_13688	9314	10.1614	10.1614	7.74217
contig_14111	20192	3.81853	3.81853	3.52787
contig_24787	4545	3.79568	3.79568	0.545411
contig_15768	10934	3.35785	3.35785	1.34645
contig_11449	61083	5.69465	5.69465	5.31528
contig_25331	3955	1.90381	1.90381	0.625361
contig_7822	55946	8.62673	8.62675	7.94757
contig_9345	9255	2.89127	2.89127	0.815068
contig_11983	28032	4.66222	4.66222	4.28326
contig_9775	45334	3.849	3.849	2.66505
contig_10134	3957	0.83793	0.83793	0.620344
contig_21564	15701	25.9239	25.9239	552.729
contig_15052	1240	1.11835	1.11835	0.622333
contig_14083	13543	8.92877	8.92877	17.3956
contig_3549	1904	3.75599	3.75599	0.509733
contig_2006	25033	8.51364	8.51364	10.1365
contig_15555	11520	8.2781	8.27819	71.3528
contig_28598	42463	24.0677	24.0677	409.234
contig_29458	15203	6.3204	6.3204	2.24437
contig_6102	7358	31.2718	31.2718	35.3239
contig_23194	14405	10.476	10.476	24.9978
contig_25664	18271	3.32669	3.32669	3.30065
contig_12274	110023	60.8292	60.8292	89.23
contig_9303	23570	5.66725	5.66725	2.0534
contig_28724	18316	4.86166	4.86166	2.6568
contig_29228	1980	1.5541	1.5541	3.78245
contig_19859	12990	3.79089	3.79089	1.57163
contig_21259	3161	3.67818	3.67818	1.06882
contig_17753	12160	5.44396	5.44396	4.43609
contig_29357	74759	4.06694	4.06694	5.43052
contig_17792	15445	2.71095	2.71095	1.79199
contig_23834	9263	3.26983	3.26983	2.81088
contig_14930	88927	3.7546	3.7546	3.59072
contig_29720	6672	6.28764	6.28764	5.53802
contig_5790	2550	13.07	13.07	14.1744
contig_30335	50137	5.01532	5.01532	4.7842
contig_8529	7484	7.99509	7.99509	45.947
contig_11840	5840	4.00475	4.00475	0.883565
contig_26117	2049	3.15377	3.15377	1.34303
contig_26805	9494	4.23673	4.23673	1.59454
contig_27645	6001	3.72159	3.72159	0.669996
contig_24573	14212	2.86709	2.86709	1.10151
contig_11148	11040	3.0135	3.0135	0.786951
contig_210	11746	4.68972	4.68972	7.87572
contig_29648	18312	7.12449	7.12449	2.34212
contig_28010	16941	17.5094	17.5094	27.1155
contig_30256	27570	4.02925	4.02925	1.93646
contig_6589	5203	22.7663	22.7663	24.1856
contig_29148	13831	8.5189	8.5189	20.8857
contig_8124	37319	8.03815	8.03815	8.01077
contig_13931	39912	4.78796	4.78796	8.64489
contig_26845	55451	4.02277	4.02278	4.17593
contig_27879	40002	36.5752	36.5752	1001.01
contig_500	269389	56.4358	56.4358	396.119
contig_18418	1908	1.70023	1.70023	0.302233
contig_27500	18521	7.41364	7.41364	4.82259
contig_26621	3033	2.99445	2.99445	3.20886
contig_5619	32656	6.9282	6.9282	8.34895
contig_27006	16611	3.86495	3.86495	1.49337
contig_21299	8855	5.41953	5.41953	10.5852
contig_16738	26785	8.95889	8.95889	8.16672
contig_21815	4629	4.85242	4.85242	1.15438
contig_18246	19601	4.07285	4.07285	1.66026
contig_10593	107564	4.37416	4.37416	2.43544
contig_4303	10643	8.51053	8.51053	3.11735
contig_28134	34873	72.1787	72.1787	1698.06
contig_29194	30651	8.19301	8.19301	8.63473
contig_24024	7820	2.42047	2.42047	0.740758
contig_7866	20620	3.00073	3.00078	0.996896
contig_11620	9753	8.88368	8.88368	18.6564
contig_22812	7303	3.13798	3.13798	0.724669
contig_25531	49394	7.3996	7.3996	6.64328
contig_22087	9766	3.2969	3.2969	1.26216
contig_18271	11644	9.00887	9.00887	5.95173
contig_5501	6719	4.29974	4.29974	1.4776
contig_5497	2790	1.8428	1.8428	4.8507
contig_8518	4413	1.17781	1.17781	0.674104
contig_23579	7687	5.73212	5.73212	3.52204
contig_29056	37247	15.2633	15.2633	31.7478
contig_7092	10174	17.4238	17.4238	42.5937
contig_11678	1034	1.48869	1.48869	0.263744
contig_25100	8483	2.76899	2.76899	0.740222
contig_5786	187684	7.3782	7.3782	9.16222
contig_21320	100427	7.00605	7.00605	6.10341
contig_22792	15609	4.07264	4.07264	4.64378
contig_16399	2295	7.14452	7.14452	1.9642
contig_23351	9914	3.00737	3.00737	1.56171
contig_25195	4867	34.8908	34.8908	27.2218
contig_5741	5646	6.01619	6.01619	6.16477
contig_19714	1882	0.724018	0.724018	0.199935
contig_21557	54901	15.0531	15.0531	100.185
contig_14536	4601	3.32487	3.32487	2.33392
contig_15793	20928	5.65526	5.65526	3.01669
contig_20964	5294	2.37869	2.37869	0.600502
contig_14870	64790	6.32983	6.32983	7.62405
contig_21890	27079	72.6459	72.6459	274.923
contig_19336	2961	3.59765	3.59765	0.718827
contig_20929	11678	4.44041	4.44041	2.80706
contig_15455	23715	3.3888	3.3888	2.7345
contig_9242	7034	2.7516	2.7516	10.0218
contig_11256	25451	3.46231	3.46231	1.09636
contig_21258	3627	2.56428	2.56428	0.331675
contig_12763	17849	98.6439	98.6439	1445.57
contig_27434	11901	3.77091	3.77091	2.02149
contig_15178	6592	2.84073	2.84073	0.596588
contig_7944	17654	3.31519	3.31519	1.84923
contig_1218	2417	12.363	12.363	19.847
contig_22926	7629	3.02099	3.02099	4.43474
contig_26336	3664	2.99317	2.99317	0.35635
contig_18565	17278	4.77008	4.77008	2.56693
contig_4025	47808	58.9749	58.9749	145.176
contig_8700	14653	6.52134	6.52134	10.2966
contig_15028	1905	1.09231	1.09231	0.844379
contig_25489	1963	5.01986	5.01986	2.1994
contig_683	517133	9.41514	9.41514	14.0528
contig_12248	74576	4.29934	4.29934	2.45477
contig_3933	41673	5.47499	5.47499	5.5119
contig_16203	9680	3.23463	3.23463	1.35366
contig_12167	23588	3.86313	3.86313	2.22169
contig_24526	2280	4.06854	4.06854	1.24377
contig_14632	40123	11.4239	11.4239	58.4641
contig_13744	4097	14.9278	14.9278	29.7567
contig_6098	3951	7.27309	7.27309	23.4447
contig_14398	4457	4.0534	4.0534	0.750034
contig_4061	10293	4.14207	4.14207	1.22696
contig_14331	64548	4.80561	4.80561	1.90579
contig_15352	12701	2.66839	2.66839	0.847927
contig_12609	8159	5.61893	5.61893	6.65943
contig_13911	16765	9.17556	9.17556	6.67124
contig_18109	17056	5.11783	5.11783	3.83802
contig_25772	7194	9.50795	9.50795	1.89841
contig_9039	2194	2.54843	2.54843	1.62414
contig_22138	3037	2.14444	2.14444	1.20258
contig_21711	8842	4.66717	4.66717	2.0883
contig_1158	34852	4.94404	4.94404	7.5998
contig_6308	8510	6.59199	6.59199	4.83498
contig_9554	2140	2.22965	2.22965	0.297661
contig_29729	9632	4.70407	4.70407	0.966521
contig_19712	9234	3.9585	3.9585	1.20948
contig_24649	8255	2.51808	2.51808	0.353591
contig_22851	19156	3.62075	3.62075	3.37619
contig_7484	5221	4.35654	4.35654	1.51737
contig_2389	138334	5.58057	5.58057	6.55127
contig_4085	18760	6.31274	6.31274	9.08156
contig_7150	144673	8.97477	8.97477	20.4643
contig_10708	64081	10.8986	10.8986	60.4587
contig_25849	7593	4.39245	4.39245	0.811421
contig_26084	13444	2.42719	2.42719	0.559816
contig_740	9282	8.44152	8.44152	20.8528
contig_17458	11859	13.4104	13.4104	5.94968
contig_18455	7976	3.70215	3.70215	2.3104
contig_4788	8609	3.8345	3.8345	10.2952
contig_30690	33791	3.44178	3.44178	2.37607
contig_17004	3609	2.4403	2.4403	1.63921
contig_24989	9205	2.84936	2.84936	1.21419
contig_24345	72194	7.64136	7.64136	7.34772
contig_19189	11019	3.60346	3.60346	0.782958
contig_9314	18574	67.1558	67.1558	590.331
contig_565	28446	54.0397	54.0397	101.362
contig_25204	22680	4.48731	4.48731	14.9149
contig_1710	4441	3.09112	3.09112	0.755071
contig_28954	59417	7.3803	7.3803	7.96121
contig_19444	8064	3.28216	3.28216	6.32792
contig_24042	10148	2.55811	2.55811	0.986694
contig_11600	5943	10.2683	10.2683	6.8571
contig_15993	20323	2.78774	2.78774	1.2736
contig_16334	34061	6.09472	6.09472	4.8731
contig_25225	40612	4.67663	4.67663	9.14872
contig_15337	7197	3.49184	3.49184	0.637415
contig_10502	10197	6.62018	6.62018	1.39145
contig_21023	6506	3.78084	3.78084	3.36858
contig_27308	43860	3.74507	3.74507	1.62997
contig_8432	35489	15.6267	15.6267	131.392
contig_10441	16758	24.8588	24.8588	56.4004
contig_3353	23930	10.5646	10.5646	59.4002
contig_26537	19744	4.17755	4.17761	1.1685
contig_12687	10986	3.0502	3.0502	0.780874
contig_12122	1065	0.759563	0.759563	0.18283
contig_5329	5669	5.01903	5.01903	6.21527
contig_21372	8473	4.02823	4.02823	1.72107
contig_25787	9052	3.52123	3.52123	2.41415
contig_29234	16824	18.3912	18.3912	79.8091
contig_9391	4295	3.45862	3.45862	0.794662
contig_2048	10537	5.10571	5.10571	3.6683
contig_15826	1191	2.97887	2.97887	0.466869
contig_23983	13396	4.5998	4.5998	4.28177
contig_24665	6413	2.85774	2.85774	0.474024
contig_4219	13421	5.38859	5.38859	5.95924
contig_23866	4626	2.13494	2.13494	0.846588
contig_22826	27240	3.80687	3.80687	2.16216
contig_28086	45024	80.8362	80.8362	2275.03
contig_27404	24074	2.69027	2.69027	1.52468
contig_12336	13297	64.5953	64.5953	336.403
contig_29740	6926	7.43211	7.43211	22.6705
contig_19296	8288	6.13394	6.13394	4.37754
contig_13124	22763	2.87582	2.87582	1.52244
contig_21040	11107	2.73405	2.73405	1.46429
contig_3184	227316	139.277	139.277	1019.73
contig_29571	50952	5.09944	5.09944	3.09378
contig_6762	39620	3.23501	3.23501	1.41138
contig_17629	7434	4.1528	4.1528	3.34296
contig_30848	32992	7.38286	7.38286	7.84048
contig_26324	6961	2.80311	2.80311	0.430995
contig_21710	10455	4.19039	4.19039	1.13966
contig_22272	3961	7.18971	7.18971	17.227
contig_14970	15146	3.46699	3.46699	0.979258
contig_7852	1641	0.991952	0.991952	0.00798891
contig_30978	30505	3.77661	3.77661	1.80705
contig_24335	3337	3.01537	3.01537	0.126884
contig_9515	16239	5.17217	5.17217	5.2019
contig_12036	10465	5.57984	5.57984	4.58715
contig_14919	1039	9.85827	9.85827	1.94835
contig_9661	1897	10.5558	10.5558	7.07517
contig_8385	14487	21.641	21.641	49.1844
contig_28366	2609	6.34486	6.34486	0.956682
contig_29506	20105	6.77399	6.77399	81.4831
contig_30513	25340	3.26725	3.26725	1.94877
contig_30709	7926	2.69714	2.69714	1.01453
contig_5551	2083	4.9224	4.9224	4.00643
contig_4310	20437	74.2863	74.2863	1151.02
contig_26993	45545	4.30596	4.30596	4.83381
contig_19868	19793	3.50955	3.50955	2.13114
contig_17293	2755	2.92783	2.92783	0.414142
contig_16416	12980	5.17818	5.17818	4.45468
contig_3801	10923	5.09162	5.09171	4.70438
contig_16638	42368	39.2484	39.2484	98.9096
contig_28073	4783	80.8496	80.8496	386.971
contig_1203	7005	11.6389	11.6389	43.8675
contig_21110	7268	3.88578	3.88578	1.41438
contig_24442	59774	12.8344	12.8344	17.2093
contig_383	246013	12.6104	12.6104	71.6691
contig_5532	78322	20.8601	20.8601	43.9159
contig_21312	4371	2.92679	2.92679	0.686836
contig_15551	15230	3.27878	3.27878	3.6298
contig_8142	259745	49.5987	49.5987	141.809
contig_25940	8508	4.50969	4.50969	3.76174
contig_3155	18266	8.98929	8.98929	5.73398
contig_14691	31871	9.91971	9.91971	15.8911
contig_27350	59367	5.92781	5.92781	4.53099
contig_22681	15848	5.33915	5.33915	7.07727
contig_22874	27131	3.30436	3.30436	2.82217
contig_15603	16768	3.86617	3.86617	2.07608
contig_24474	3347	9.55427	9.55427	36.4123
contig_6507	13544	25.7205	25.7205	126.979
contig_25237	4204	3.57178	3.57178	0.620911
contig_22848	22198	3.12836	3.12836	1.84902
contig_9935	1938	18.0352	18.0352	4.27019
contig_13849	607542	10.6069	10.6069	14.2524
contig_11998	12314	4.80434	4.80434	3.49066
contig_18435	19111	12.2639	12.2639	14.2928
contig_2512	3791	21.2145	21.2145	22.3421
contig_19552	7729	2.68281	2.68281	0.509581
contig_17721	29286	4.25494	4.25494	3.72962
contig_24324	2189	2.91712	2.91712	0.511785
contig_286	1548	6.82904	6.82904	6.01157
contig_20188	2032	0.586079	0.586079	0.242715
contig_5078	6336	2.74426	2.74426	0.651182
contig_16435	16482	2.85372	2.85372	1.5059
contig_9758	21402	8.70168	8.70168	20.2167
contig_17745	11943	5.83609	5.83609	1.21594
contig_22529	14428	3.71544	3.71544	3.35658
contig_15232	48893	4.62971	4.62971	2.94055
contig_28742	9547	8.68724	8.68724	8.79952
contig_4787	7325	7.10537	7.10537	18.2344
contig_24461	8687	3.0157	3.0157	0.604958
contig_14838	5159	24.2204	24.2204	48.0352
contig_28477	11834	3.15816	3.15816	5.39239
contig_1910	7649	6.66089	6.66089	2.60491
contig_22818	7743	3.45476	3.45476	1.06572
contig_24725	2433	2.79413	2.79413	0.311675
contig_24719	24581	5.17572	5.17572	4.87888
contig_11849	34351	3.88851	3.88851	4.17067
contig_10698	2385	1.79329	1.79329	0.363699
contig_12090	44189	6.74445	6.74445	7.86135
contig_14692	21138	10.7499	10.7499	29.7012
contig_3589	2552	11.5645	11.5645	38.8783
contig_26701	10165	3.57234	3.57234	1.25432
contig_27019	25402	4.28073	4.28073	2.21805
contig_10889	2318	50.1614	50.1614	18.608
contig_28383	30483	4.31214	4.31214	2.93265
contig_24197	4051	2.78852	2.78852	0.610886
contig_8062	6094	3.69381	3.69381	0.883852
contig_30235	12726	15.5973	15.5973	21.9546
contig_11874	12287	5.75645	5.75645	3.72219
contig_18527	4502	299.5	299.5	4711.7
contig_25982	1741	5.96103	5.96103	1.79593
contig_27199	28306	4.89881	4.89881	6.11662
contig_530	3765	1.53942	1.53942	0.258483
contig_26118	2860	4.90849	4.90849	1.05328
contig_22062	11880	2.90273	2.90273	1.64119
contig_25400	19279	3.3365	3.3365	3.00217
contig_7244	4583	2.83533	2.83533	1.97474
contig_30937	36609	6.27609	6.27609	13.1044
contig_3298	8852	26.259	26.259	196.179
contig_24367	11787	3.51053	3.51053	2.2579
contig_11760	8308	3.28696	3.28696	1.34284
contig_2633	15304	27.1122	27.1122	202.266
contig_3316	60502	7.90698	7.90698	14.9287
contig_2500	20614	8.96501	8.96501	14.859
contig_18744	15235	4.36009	4.36009	4.1503
contig_8068	5556	7.07381	7.07381	20.0708
contig_18887	41628	4.76298	4.76298	7.91187
contig_21641	8165	1.68933	1.68933	0.223171
contig_25525	4854	2.94494	2.94494	0.144752
contig_20286	5601	1.62025	1.62025	0.522594
contig_30627	78973	6.69505	6.69505	6.04533
contig_6731	6110	2.66711	2.66711	1.43256
contig_22960	7426	3.10335	3.10335	1.05296
contig_10846	37618	5.71888	5.71888	5.62688
contig_4855	7497	4.42249	4.42249	2.7687
contig_10110	2170	157.982	157.982	2005.38
contig_16252	7417	5.31168	5.31168	3.91128
contig_12849	19743	3.99954	3.99954	18.7187
contig_19003	107012	6.43616	6.43616	5.8608
contig_21469	16483	3.76336	3.76336	4.09331
contig_25003	9921	2.68355	2.68355	0.790934
contig_3436	9154	4.6215	4.6215	3.32529
contig_7100	7959	6.81342	6.81342	9.25537
contig_7504	13539	7.19561	7.19561	12.1762
contig_1854	31843	12.7862	12.7862	70.4463
contig_17124	6089	3.00808	3.00808	0.360687
contig_30836	17295	60.6472	60.6472	359.105
contig_13610	14168	76.0005	76.0005	6452.95
contig_12173	2147	3.2664	3.2664	1.43603
contig_3625	14460	6.69015	6.69015	7.39496
contig_4309	18340	3.51649	3.51649	3.67262
contig_30515	4186	2.19499	2.19499	0.256639
contig_7838	4240	7.58875	7.58875	4.47791
contig_17506	38828	3.46143	3.46143	2.42248
contig_13682	2310	3.29583	3.29583	2.12317
contig_2699	153384	33.1796	33.1796	228.634
contig_3769	3969	3.32364	3.32364	5.07955
contig_27832	30218	7.63975	7.63975	30.658
contig_11698	8477	7.45238	7.45238	5.00018
contig_28174	6621	23.3978	23.3978	63.4342
contig_14555	16240	4.76986	4.76986	6.83405
contig_4279	26627	3.27575	3.27575	1.97734
contig_486	11856	4.47617	4.47617	9.33455
contig_27803	4970	6.59959	6.59959	13.9633
contig_14515	3208	7.59156	7.59156	0.99862
contig_20070	12589	3.1726	3.1726	1.23807
contig_26467	319510	9.65897	9.65897	10.6195
contig_5780	2041	0.783184	0.783184	0.345555
contig_10015	7685	6.56244	6.56244	7.14864
contig_29293	113524	118.46	118.46	184.112
contig_18980	3139	18.3965	18.3965	3.84913
contig_24681	14339	3.47755	3.47755	3.30776
contig_10675	11629	1.64152	1.64152	1.8561
contig_16419	26681	4.26373	4.26373	10.0134
contig_10774	9080	6.9458	6.9458	11.2229
contig_10356	9279	5.44266	5.44266	4.79114
contig_2349	30315	5.2007	5.2007	4.64887
contig_18462	18019	3.8414	3.8414	1.98177
contig_5189	2034	2.42675	2.42675	0.260699
contig_12162	31661	18.9188	18.9188	113.123
contig_3322	9482	3.13534	3.13534	1.36669
contig_6720	10841	3.98213	3.98213	2.19613
contig_5912	13603	14.4292	14.4292	77.981
contig_27644	18440	3.10837	3.10837	2.56512
contig_17200	9536	4.02749	4.02749	2.38506
contig_19433	13400	5.51653	5.51653	5.3789
contig_7961	30260	5.0826	5.0826	3.8269
contig_18964	10543	5.05783	5.05783	8.17637
contig_21214	4638	3.6172	3.6172	1.77628
contig_21103	15280	3.01408	3.01408	1.35911
contig_24957	5543	3.40108	3.40108	0.453181
contig_12858	2254	53.529	53.529	77.7025
contig_695	10331	17.0961	17.0961	266.777
contig_20095	10151	3.71373	3.71373	1.73935
contig_3346	49264	8.08928	8.0893	19.2693
contig_4440	1646	0.826872	0.826872	0.143246
contig_9026	15020	2.62919	2.62919	0.957141
contig_21829	8110	4.27274	4.27274	1.54395
contig_23336	5425	4.27242	4.27242	9.51355
contig_23882	20011	3.23236	3.23236	1.42431
contig_2008	5227	4.44258	4.44278	11.252
contig_18990	2552	2.92215	2.92215	0.0918106
contig_19311	52501	3.48521	3.48521	2.53283
contig_5300	4278	4.24879	4.24879	5.74736
contig_6676	11730	34.2882	34.2882	575.444
contig_18187	6286	3.816	3.816	0.994794
contig_11799	81168	3.81634	3.81634	3.41219
contig_24952	9982	3.82577	3.82577	0.706259
contig_8509	11191	3.69351	3.69351	7.5834
contig_20370	3903	1.2081	1.2081	0.299699
contig_6203	8573	9.07764	9.07764	2.89632
contig_25880	6491	3.90317	3.90317	3.9279
contig_9383	6037	7.46204	7.46204	9.07198
contig_8610	7511	3.87108	3.87108	1.59818
contig_19983	20532	8.23781	8.23781	15.5709
contig_3139	170387	14.7027	14.7027	17.6858
contig_30149	92583	3.5146	3.5146	2.10314
contig_20113	3008	4.53814	4.53814	1.62424
contig_27112	27772	3.93067	3.93067	3.08185
contig_28587	10794	3.45857	3.45857	1.08773
contig_17605	4947	5.00896	5.00896	3.25992
contig_2276	1582	7.24372	7.24372	2.25295
contig_25064	2152	2.94705	2.94705	0.0521667
contig_17059	14012	4.07697	4.07704	5.39822
contig_18643	124418	5.99105	5.99105	6.50825
contig_29928	79676	5.82201	5.82201	3.27726
contig_20617	6798	4.90523	4.90523	1.62118
contig_29033	10624	8.46716	8.46716	5.47987
contig_17355	14432	33.4413	33.4413	113.892
contig_14001	3883	1.29012	1.29012	0.45947
contig_375	8786	7.69106	7.69106	16.1677
contig_12566	2040	6.82857	6.82857	2.84726
contig_29765	25036	5.6584	5.6584	2.87551
contig_3024	14188	4.57102	4.57109	2.2803
contig_13505	20503	8.33258	8.33258	7.1697
contig_21048	3208	3.01145	3.01145	1.03331
contig_24926	13280	12.0297	12.0297	58.7825
contig_2297	45154	5.81835	5.81835	7.91393
contig_9154	35509	22.6724	22.6724	234.745
contig_7589	4359	13.245	13.245	46.4593
contig_29073	18712	7.32092	7.32092	8.01613
contig_3170	20752	30.9508	30.9508	118.898
contig_13595	3825	3.22449	3.22449	1.80672
contig_15080	4402	8.97719	8.97719	20.2304
contig_7078	4244	4.65682	4.65682	7.57438
contig_21070	4106	3.30485	3.30485	0.555868
contig_23792	9934	2.65219	2.65219	2.05937
contig_8589	14378	4.54098	4.54105	6.16869
contig_24764	3067	4.09599	4.09599	0.813841
contig_25738	3428	5.58816	5.58816	1.74543
contig_30036	9828	34.4311	34.4311	203.026
contig_4190	2737	6.38036	6.38036	0.895476
contig_14816	18855	3.14531	3.14531	1.09191
contig_20197	26805	25.8733	25.8733	29.8871
contig_20978	3945	5.63794	5.63794	5.47313
contig_16606	5483	18.6162	18.6162	10.1676
contig_6961	60316	5.23611	5.23611	6.96231
contig_11827	13128	3.07859	3.07859	1.60563
contig_23320	19923	4.06302	4.06302	2.265
contig_9261	8692	3.5693	3.5693	0.586417
contig_13989	1274	4.74733	4.74733	1.01357
contig_15572	257325	10.2421	10.2421	13.4439
contig_3934	99623	10.4147	10.4147	29.3825
contig_10352	5050	9.30367	9.30367	45.6922
contig_949	4996	16.9383	16.9383	172.76
contig_10910	2986	2.99365	2.99365	0.786558
contig_5336	6936	6.902	6.902	5.9256
contig_6296	95632	4.28562	4.28562	3.3455
contig_7458	37493	7.66085	7.66085	8.72564
contig_18825	5013	8.01439	8.01439	9.95438
contig_23711	3246	1.8582	1.8582	0.207678
contig_21847	2583	2.13029	2.1307	0.332421
contig_3909	26912	20.7096	20.7096	205.431
contig_10369	15278	2.64272	2.64272	1.19592
contig_21661	9165	3.2954	3.2954	3.52426
contig_27161	49506	5.91736	5.91736	5.7266
contig_810	6068	11.4182	11.4182	1.50779
contig_11545	41612	3.93524	3.93524	2.2745
contig_26941	49867	3.24879	3.24879	2.65106
contig_8090	48533	87.1384	87.1384	4173.97
contig_30053	151108	8.10505	8.10505	10.0708
contig_1741	1967	2.11392	2.11447	0.169703
contig_28792	152815	10.5109	10.5109	20.5733
contig_2913	8233	3.53272	3.53272	0.658234
contig_14094	32101	4.22209	4.22209	2.71543
contig_9115	4046	3.69379	3.69379	1.82844
contig_8959	3038	5.9723	5.9723	2.83885
contig_22776	6619	3.67955	3.67955	3.87636
contig_12422	22034	7.49644	7.49644	7.31377
contig_5248	4094	3.48022	3.48022	0.827936
contig_678	786263	17.8881	17.8881	36.9324
contig_20116	7240	2.34401	2.34401	0.507549
contig_16565	16460	7.50012	7.50012	18.4342
contig_9196	3528	2.58496	2.58496	0.671053
contig_30399	73602	8.44014	8.44014	15.1965
contig_20390	6137	2.65893	2.65893	0.303634
contig_14889	16654	45.5385	45.5385	592.307
contig_3867	2762	39.3388	39.3388	56.5522
contig_2671	33739	35.2651	35.2651	318.635
contig_30851	21361	8.72194	8.72194	34.2225
contig_27150	9468	23.4286	23.4286	131.875
contig_25865	11898	3.79971	3.79971	1.2884
contig_11870	5927	3.39657	3.39657	0.792284
contig_20848	15417	3.10212	3.10212	1.69133
contig_25155	19894	4.31792	4.31797	2.93404
contig_28824	108087	4.33708	4.33708	4.22764
contig_24355	21458	95.9033	95.9034	2194.42
contig_4161	19742	25.486	25.486	414.956
contig_16163	58298	8.78071	8.78071	19.4502
contig_25639	4693	1.60313	1.60335	0.259634
contig_28237	86535	7.95901	7.95901	5.76163
contig_12666	75170	5.76001	5.76001	4.70473
contig_26745	4883	3.62413	3.62413	1.36178
contig_22982	19853	3.97072	3.97072	2.016
contig_1242	2509	3.67147	3.67147	2.56672
contig_4851	37524	4.66589	4.66589	6.01398
contig_20981	31802	3.7755	3.7755	3.56658
contig_27264	25925	4.98537	4.98537	2.17094
contig_18360	8352	4.40758	4.40758	7.40212
contig_12520	10399	4.12996	4.12996	5.8254
contig_17426	45465	4.18916	4.18916	3.62577
contig_12072	1181	1.89622	1.89622	0.446501
contig_7572	3716	2.86203	2.86203	0.380398
contig_21835	3747	5.23408	5.23408	2.09256
contig_26532	6959	36.5637	36.5637	3944.32
contig_14316	18811	3.53593	3.53593	2.46716
contig_17628	8327	3.42033	3.42033	2.25225
contig_25042	3305	2.91696	2.91696	0.171289
contig_2137	2896	2.44829	2.44829	0.286039
contig_258	3583	1.04515	1.04515	0.571087
contig_1486	73775	6.7319	6.7319	17.2789
contig_27584	23357	4.1827	4.18275	7.78719
